instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,condition,length_of_back,upper_bouts,middle_bouts,lower_bouts,maker_name,authentication_score
40183,1052,Other,1747.0,,,Unlabeled. | Length of back: 117 cm | Upper bouts: 51.5 cm | Lower bouts: 68.5 cm,"March 16, 1999",Sotheby's,"""It remains, and probably always has been a three-string bass; the head it is true shews five peg-holes, two of which have been filled up, but it seems reasonable to suppose that these latter have been plugged and fresh ones bored when the present machine was fitted, as neither the style nor the period of the instrument (which it will be seen has a modelled back and not a flat one) is consistent with the theory that it was originally a true violone with five strings""
A Montagnana Double-Bass
, Towry Piper, The Strad, 1911, London",,117.0,51.5,,68.5,"Montagnana, Domenico",0
43406,1052,Violin,1741.0,1993,Christie's,"Labeled, ""Dominicus Montagnana Sub Si/gnum Cremonae Venetiis 1741."" | Varnish: Golden red over a lighter ground | Length of back: 35.7 cm","March 17, 1993",Christie's,,,35.7,,,,"Montagnana, Domenico",3
41988,1052,Violin,1727.0,1989,Christie's,"Labeled, ""Domenicus Montagnana sub Si- / gnum Cremonae Venetiis 1727."" | Varnish: reddish-brown over golden-yellow base | Length of back: 35.6 cm | Upper bouts: 16.8 cm | Middle bouts: 10.8 cm | Lower bouts: 20.9 cm","June 14, 1989",Christie's,,,35.6,16.8,10.8,20.9,"Montagnana, Domenico",3
41055,1052,Violin,1731.0,1966 ; 1988,W. E ; Sotheby's,"Labeled, ""Domenicus Montagnana Sub Si- / gnum Cremonæ Venetiis 1731."" | Length of back: 35.2 cm | Upper bouts: 16.15 cm | Middle bouts: 10.4 cm | Lower bouts: 20.4 cm","November 23, 1988",Sotheby's,"Shown at the Exhibition of Venetian instruments in Boston, May, 2002.
The Violinmakers of Venice
, The Violinmakers of Venice: 1582-1885 (CD-ROM), Boston",,35.2,16.15,10.4,20.4,"Montagnana, Domenico",3
44698,1052,Violin,1728.0,,,"Labeled, ""Domenicus Montagnana Sub Si / gnum Cremonae Venetiis 1728."" | Varnish: Red-brown over a golden ground | Length of back: 35.7 cm","April 29, 1987; March 30, 1989",Christie's; Sotheby's,,,35.7,,,,"Montagnana, Domenico",3
44733,1052,Violin,1735.0,1929 ; 1931 ; 1986,Rudolph Wurlitzer Co. ; Rudolph Wurlitzer Co. ; Sotheby's,"Labeled, ""Domenicus Montagnana sub signum Cremona Venetiis 1735."" | Varnish: Golden-brown | Length of back: 35.7 cm","March 19, 1986",Sotheby's,,,35.7,,,,"Montagnana, Domenico",3
44238,1052,Cello,1735.0,1979; 2006,Christie's; John & Arthur Beare,"Labeled, ""Domenico Montagnana / Sub Signo Cremonae Venetia 1735."" | Varnish: Brownish gold | Length of back: 73.9 cm","January 24, 1979",Christie's,,,73.9,,,,"Montagnana, Domenico",3
44192,1052,Violin,1731.0,1977,Sotheby's,"Bearing a facsimile label by Hills: ""Dominicus Montagnana sub signum Cremonae Venetiis 1736."" | Length of back: 35.6 cm","May 11-12, 1977",Sotheby's,,,35.6,,,,"Montagnana, Domenico",1
44290,1052,Violin,1730.0,1971,Sotheby's,"Labeled, ""Dominicus Montagnana sun lignum Cremonae Venetis 1730."" | Varnish: Red-orange on a golden ground | Length of back: 35.6 cm | Upper bouts: 16.5 cm | Lower bouts: 20.5 cm","December 16, 1971",Sotheby's,,,35.6,16.5,,20.5,"Montagnana, Domenico",3
75000,973,Viola,2003.0,2016,Tarisio,"Labeled, ""Bruno Montagne, fecit L'Aquila 2003."" | Bearing a signature on the upper block. | Length of back: 40.8 cm",,,,,40.8,,,,"Montagne, Bruno",3
101718,459,Violin,1905.0,2022,Tarisio,"Labeled, ""Luigi Montanari fece in Milano anno 1905."" | Varnish: of a golden orange-brown color. | Length of back: 36.2 cm | Upper bouts: 16.9 cm | Middle bouts: 11.1 cm | Lower bouts: 20.7 cm",,,,,36.2,16.9,11.1,20.7,"Montanari, Luigi",3
8972,459,Violin,1900.0,2005,Tarisio,Unlabeled. | Length of back: 35.6 cm,,,,,35.6,,,,"Montanari, Luigi",0
66403,2703,Violin,1926.0,2015,Tarisio,"Labeled, ""Montavoci Fernando, Airuno (Provin. Como), anno 1926."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,,35.6,16.7,11.1,20.5,"Montavoci, Fernando",3
104575,461,Violin,1926.0,2022,Tarisio,"Labeled, ""Rmando Monteremici Bologna Anno 1926."" | Length of back: 35.2 cm",,,,,35.2,,,,"Monterumici, Armando",3
84607,462,Violin,1915.0,2019,Tarisio,"Labeled, ""Luigi Montevecchi fece, Contrada Aldini n. 1 Cesena 1915, in memoria dei volontari Gesenati, partiti pel fronte 2 Agosto 1915."" | Also labelled to the upper block, ""Luigi Montevecchi fece, Contrada Aldini n. 1 Cesena 1915."" | Length of back: 36.1 cm | Upper bouts: 16.5 cm | Middle bouts: 11.4 cm | Lower bouts: 20.8 cm",,,,,36.1,16.5,11.4,20.8,"Montevecchi, Luigi",3
11613,462,Violin,1909.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,,35.8,,,,"Montevecchi, Luigi",3
96124,10004,Violin,1929.0,2021,Tarisio,"Labeled, ""Antonio Carlo Monzino fece a Milano anno 1929."" | Length of back: 35.2 cm | Upper bouts: 16.1 cm | Middle bouts: 10.5 cm | Lower bouts: 20.1 cm",,,,,35.2,16.1,10.5,20.1,"Monzino, Antonio Carlo",3
63777,464,Violin,1955.0,2013,Tarisio,"Labeled, ""Paulus Morana fil. Stanislai, Josephi Fiorini Discipulus, fecit Butirum An.D 1955."" | Length of back: 35.7 cm",,,,,35.7,,,,"Morara, Paolo",3
10818,464,Violin,1940.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.6 cm,,,,,35.6,,,,"Morara, Paolo",3
91902,1200,Violin,1963.0,2020,Tarisio,"Labeled, ""Scvola Cremonese, Gio. Batta. Morassi, Utinensis fecit, Cremonae anno 1963."" | Length of back: 35.5 cm | Upper bouts: 16.8 cm | Middle bouts: 11.3 cm | Lower bouts: 20.7 cm",,,,,35.5,16.8,11.3,20.7,"Morassi, Gio Battista",3
88036,1200,Violin,1989.0,2019,Tarisio,"Labeled, ""Gio Balta Morassi, Utinensis fecit, Cremonae anno 1989."" | Branded internally, ""G. Morassi."" Rosewood fittings. | Length of back: 35.7 cm | Upper bouts: 16.8 cm | Middle bouts: 11.7 cm | Lower bouts: 20.7 cm",,,,,35.7,16.8,11.7,20.7,"Morassi, Gio Battista",4
85606,1200,Violin,1987.0,2018,Tarisio,"Labeled, ""Gio. Balta Morassi, Utinensis fecit, Cremonae anno 1987."" | Branded internally, ""G. Morassi."" | Length of back: 35.9 cm | Upper bouts: 16.8 cm | Middle bouts: 11.5 cm | Lower bouts: 20.7 cm",,,,,35.9,16.8,11.5,20.7,"Morassi, Gio Battista",4
72496,1200,Viola,1974.0,2015,Tarisio,"Labeled, ""Gio. Batta Morassi, Utinensis fecit, Cremonae anno 1974."" | Branded to the inside back at the center and near the upper and lower blocks, ""G. Morassi."" | Length of back: 41.6 cm",,,,,41.6,,,,"Morassi, Gio Battista",4
65494,1200,Viola,1968.0,2013,Tarisio,"Labeled, ""Gio Batta Morassi, Utinensis fecit Cremona anno 1968."" Signed to the label. | Branded to the inside back, ""G. Morassi."" | Length of back: 41.0 cm",,,,,41.0,,,,"Morassi, Gio Battista",5
65308,1200,Violin,1965.0,2013,Tarisio,"Labeled, ""Gio Batta Morassi, Utinensis fecit, Cremonae, anno 1965."" | Branded to the inside back, ""G. Morassi."" | Length of back: 35.3 cm",,,,,35.3,,,,"Morassi, Gio Battista",4
61356,1200,Violin,1965.0,2012,Brompton's,"Labeled, ""Gia. Batta Morassy, Utinensis fecit Cremona anno 1965"" and signed on the label. | Length of back: 35.9 cm","March 5, 2012",Brompton's,,,35.9,,,,"Morassi, Gio Battista",3
23948,1200,Violin,1971.0,2011,Tarisio,"Labeled, ""Scuola Cremonese, Gio Batta Morassi, Utinensis fecit Cremonae anno 1971."" | Length of back: 35.6 cm","May 4-5, 2011",Tarisio,,,35.6,,,,"Morassi, Gio Battista",3
22417,1200,Violin,1966.0,2010,Tarisio,"Labeled, ""Morassi Giobatta fece anno 1966 no. 252."" | Length of back: 35.6 cm","October 13-14, 2010",Tarisio,,,35.6,,,,"Morassi, Gio Battista",3
58162,1200,Viola,1973.0,1990 ; 2009,Sotheby's ; Sotheby's,"Labeled, ""Scuola Cremonese. Gio. Batta Morass Utinensis fecit Cremonae Anno 1973."" | Length of back: 42.2 cm","March 10, 2009; March 27, 1990",Sotheby's; Sotheby's,,,42.2,,,,"Morassi, Gio Battista",3
14890,1200,Violin,1973.0,1994; 2008,J. Michael Fisher; Tarisio,Bearing the maker's label. | Length of back: 35.7 cm,"May 7-8, 2008",Tarisio,,,35.7,,,,"Morassi, Gio Battista",3
58172,1200,Viola,1975.0,2005,Sotheby's,"Labeled, ""Gio Batta Morassi Utinensis fecit Cremonae anno 1975"" and signed internally on the back. | Length of back: 41.9 cm","February 22, 2005",Sotheby's,,,41.9,,,,"Morassi, Gio Battista",3
58140,1200,Violin,1978.0,2004,Bonhams,Labeled. | Varnish: golden orange | Length of back: 35.8 cm,"July 12, 2004",Bonhams,,,35.8,,,,"Morassi, Gio Battista",2
58170,1200,Viola,1966.0,2004,Sotheby's,"Labeled, with signature ""Scuola Cremonese Gio, Batta Morassi Utinensis fecit Cremonae anno 1966"" and branded ""G. Morassi"" internally on the back. | Length of back: 42.2 cm","July 13, 2004",Sotheby's,,,42.2,,,,"Morassi, Gio Battista",5
58171,1200,Cello,1976.0,2004,Sotheby's,"Labeled, with signature ""Gio. Batta Morassi Utinensis fecit Cremonae anno 1976"" and branded ""G. Morassi"" internally on the back. | Length of back: 75.6 cm","July 13, 2004",Sotheby's,,,75.6,,,,"Morassi, Gio Battista",5
58156,1200,Cello,1971.0,1998,Phillip's,Branded internally. | Length of back: 75.8 cm,"April 2, 1998",Phillip's,,,75.8,,,,"Morassi, Gio Battista",1
58169,1200,Cello,1978.0,1997,Sotheby's,"Labeled, ""Gio. Batta Morassi Utinensis fecit Cremona anno 1978"" and branded internally on the back ""G. B. Morassi Cremona."" | Varnish: golden orange | Length of back: 75.9 cm","March 18, 1997",Sotheby's,"""A VIOLONCELLO after the 'Piatti' Stradivari""",,75.9,,,,"Morassi, Gio Battista",4
58152,1200,Cello,1971.0,1995,Phillip's,"Labeled, ""Schola Cremonese Gio Batta Morassi Utensis fecit Cremonae anno 1971, no. 237"", with signature G. Morassi and branded internally with script signature ""G. Morassi."" | Length of back: 75.8 cm","March 22, 1995",Phillip's,,,75.8,,,,"Morassi, Gio Battista",5
58165,1200,Violin,1970.0,1993,Sotheby's,"Labeled, ""Scuola Cremonese, N° 240, Gio. Batta Morassi, Utinensis fecit, Cremonae anno 1970"", signed by the maker on the label and branded ""G. Morassi"" above the label. | Length of back: 35.7 cm","April 29, 1993",Sotheby's,,,35.7,,,,"Morassi, Gio Battista",5
58163,1200,Violin,1974.0,1991,Sotheby's,"Labeled, ""Gio. Batta. Morassi Utinensis fecit Cremonaeanno 1974"" and branded ""G. Morassi"" twice internally. | Length of back: 35.9 cm","June 6, 1991",Sotheby's,,,35.9,,,,"Morassi, Gio Battista",4
65981,2393,Viola,1928.0,2013,Tarisio,"Labeled, ""Costruttore, Egidio Moretti, Udine, anno 1928."" | Length of back: 41.0 cm",,,,,41.0,,,,"Moretti, Egidio",3
13480,2393,Violin,1947.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.9 cm,,,,,35.9,,,,"Moretti, Egidio",3
64880,2394,Violin,1933.0,2013,Tarisio,"Labeled, ""Marcellus Moretti Caroli filius, fecit Romae, Anno Domini 1933."" Signed to the label, ""M. M. No. 18."" | Length of back: 35.7 cm",,,,,35.7,,,,"Moretti, Marcellius",4
46717,465,Violin,1805.0,2004,Sotheby's,"Labeled, ""Parma . . .1805."" | Length of back: 35.7 cm | Upper bouts: 16.5 cm | Middle bouts: 11.1 cm | Lower bouts: 20.3 cm","November 2, 2004",Sotheby's,,,35.7,16.5,11.1,20.3,"Mori Costa, Felice",2
12626,465,Violin,1809.0,2000 ; 2014 ; 2014 ; 2017 ; 2011 ; 2007,Sotheby's ; John & Arthur Beare ; J & A Beare Auctions ; Tarisio Private Sales ; Brompton's ; Tarisio,"Labeled, ""Felix Mori Costa, Parma, 1809..."" | Length of back: 35.6 cm | Upper bouts: 16.8 cm | Lower bouts: 20.6 cm","October 2014; March 7, 2011; March 14, 2000; March 2, 2007",J & A Beare Auctions; Brompton's; Sotheby's; Tarisio,,,35.6,16.8,,20.6,"Mori Costa, Felice",3
103081,1568,Viola,1970.0,2022,Tarisio,"Labeled, ""Lutherie D'Art, René Morizot, Mirecourt – Année 1970, No. 925."" | Signed to the label. | Length of back: 40.8 cm | Upper bouts: 18.8 cm | Middle bouts: 13.2 cm | Lower bouts: 24.0 cm",,,,,40.8,18.8,13.2,24.0,"Morizot, René",4
72275,1568,Violin,1940.0,2015,Tarisio,"Branded to the inside back, "" R. Morizot 866."" | Length of back: 35.8 cm | Upper bouts: 16.9 cm | Middle bouts: 11.3 cm | Lower bouts: 21.0 cm",,,,,35.8,16.9,11.3,21.0,"Morizot, René",3
16160,1568,Violin,1934.0,2008,Tarisio,"Labeled, ""Rene Morizot, 1934."" | Length of back: 35.8 cm",,,,,35.8,,,,"Morizot, René",3
98562,1506,Violin,1830.0,2021,Tarisio,"Unlabeled. | Branded to the inside back, ""A la ville de Cremonne, Nicolas Morlot."" | Length of back: 36.1 cm",,,,,36.1,,,,"Morlot, Nicolas",3
87382,1506,Violin,1830.0,1938; 2019,Rudolph Wurlitzer Co.; Tarisio,"Labeled, ""Francisco Lupot fecit, in Orleano anno 1798."" | Length of back: 35.7 cm | Upper bouts: 16.4 cm | Middle bouts: 10.8 cm | Lower bouts: 20.4 cm",,,,,35.7,16.4,10.8,20.4,"Morlot, Nicolas",2
68692,15339,Viola,1997.0,2014 ; 2019,Tarisio ; Tarisio,"Labeled, ""Made by J. S. Morris, Florida 1997."" | Length of back: 41.7 cm",,,,,41.7,,,,"Morris, James S.",3
33065,929,Violin,1886.0,2012,Tarisio,"Labeled, ""Breast of old Glasgow College, anno 1632, By Arch'd Morrison, violin maker, 1886."" | Length of back: 36.0 cm",,,,,36.0,,,,"Morrison, Archibald",3
16191,929,Violin,1891.0,2008,Tarisio,"Labeled, ""Archibald Morrison, Glasgow, 1891."" | Length of back: 35.9 cm",,,,,35.9,,,,"Morrison, Archibald",3
32829,2041,Violin,1909.0,2012,Tarisio,"Labeled, ""Leon Mortin, Mirecourt, 1909."" | Length of back: 35.8 cm",,,,,35.8,,,,"Mortin, Leon",3
11127,2041,Violin,1899.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,,35.8,,,,"Mortin, Leon",3
103430,469,Violin,1890.0,2022,Tarisio,"Labeled, ""Copie du Roi Joseph par Georges Mougenot, luthier du Conservatoire royal de Bruxelles 1890 4...9...."" Signed to the label. | Length of back: 35.8 cm | Upper bouts: 16.8 cm | Middle bouts: 11.8 cm | Lower bouts: 20.8 cm",,,,,35.8,16.8,11.8,20.8,"Mougenot, Georges",4
92023,469,Violin,1908.0,2020,Tarisio,"Labeled, ""Georges Mougenot luthier du, conservatoire royal Bruxelles 1908, G. Mougenot."" | Length of back: 35.4 cm | Upper bouts: 16.7 cm | Middle bouts: 11.4 cm | Lower bouts: 20.8 cm",,,,,35.4,16.7,11.4,20.8,"Mougenot, Georges",3
82999,469,Violin,1894.0,2018,Tarisio,"Labeled, ""Copie du Messie par, Georges Mougenot luthier du, conservatoire royal de Bruxelles 1894."" | Length of back: 35.9 cm | Upper bouts: 16.7 cm | Middle bouts: 11.2 cm | Lower bouts: 20.5 cm",,,,,35.9,16.7,11.2,20.5,"Mougenot, Georges",3
78251,469,Violin,1882.0,2017,Tarisio,"Labeled, ""Georges Mougenot, Luthier du Conservatoire Royal de Musique, Bruxelles Rue de Chapeliers 24, 1882."" Signed to the label. | Signed to the inside back, ""Georges Mougenot, Bruxelles, 1882."" Rosewood tailpiece, pegs, and button. | Length of back: 35.5 cm | Upper bouts: 16.9 cm | Middle bouts: 11.2 cm | Lower bouts: 20.5 cm",,,,,35.5,16.9,11.2,20.5,"Mougenot, Georges",4
15040,469,Violin,1890.0,2008,Tarisio,Bearing the maker's label. | Length of back: 35.7 cm,,,,,35.7,,,,"Mougenot, Georges",3
8717,469,Violin,1894.0,2005 ; 2025,Tarisio ; Tarisio,"Labeled, ""Copie du Messie par Georges Mougenot luthier du Conservatoire royal de Bruxelles 1894."" Signed to the label. | Length of back: 35.9 cm | Upper bouts: 16.6 cm | Middle bouts: 11.0 cm | Lower bouts: 20.5 cm",,,,,35.9,16.6,11.0,20.5,"Mougenot, Georges",4
3815,469,Violin,1924.0,2002,Tarisio,Bearing the maker's label. | Excellent condition. | Length of back: 35.8 cm,,,,2.0,35.8,,,,"Mougenot, Georges",3
1704,469,Violin,1891.0,2000,Tarisio,"Bearing its original label. | Made as a copy of the ""Jupiter"" Stradivari. Excellent condition. | Length of back: 35.5 cm",,,,2.0,35.5,,,,"Mougenot, Georges",3
104427,10093,Violin,1925.0,2022,Tarisio,"Labeled, ""Léon Mougenot Gauché ex-ouvrier des Ies Maisons de Bruxelles, Lyon, Paris, Londres, 1925."" | Length of back: 35.7 cm",,,,,35.7,,,,"Mougenot, Léon Victor",3
87685,10093,Viola,1945.0,2019,Tarisio,"Labeled, ""Léon Mougenot, no 719 Mirecourt année 1945."" | Branded to the inside back, ""L. M."" Inscribed to the inside back & top, ""Fait par L. Mougenot Jacquet gand, à Mirecourt année 1945."" Rosewood tailpiece. | Length of back: 41.4 cm | Upper bouts: 19.4 cm | Middle bouts: 13.3 cm | Lower bouts: 24.4 cm",,,,,41.4,19.4,13.3,24.4,"Mougenot, Léon Victor",4
87950,10093,Violin,1913.0,2019,Tarisio,"Labeled, ""Léon Mougenot, no. 216 Mirecourt année 1913."" | Length of back: 35.7 cm | Upper bouts: 16.6 cm | Middle bouts: 11.0 cm | Lower bouts: 20.6 cm",,,,,35.7,16.6,11.0,20.6,"Mougenot, Léon Victor",3
72699,10093,Violin,1933.0,2015,Tarisio,"Labeled, ""Leon Mougenot Gauche, ex-ouvrier des 1es Maisons de Bruxelles, Lyons, Paris, Londres, 1933."" | Length of back: 35.8 cm",,,,,35.8,,,,"Mougenot, Léon Victor",3
20281,10093,Violin,1924.0,2010,Tarisio,"Labeled, ""Leon Mougenot Gauché, 1924..."" | Length of back: 35.7 cm",,,,,35.7,,,,"Mougenot, Léon Victor",3
11041,10093,Violin,1920.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,,35.8,,,,"Mougenot, Léon Victor",3
6934,10093,Violin,,2004,Tarisio,Bearing the maker's label. | Near mint condition. | Length of back: 35.9 cm,,,,1.0,35.9,,,,"Mougenot, Léon Victor",3
1081,10093,Violin,1928.0,2000,Tarisio,Excellent condition. | Length of back: 35.7 cm,,,,2.0,35.7,,,,"Mougenot, Léon Victor",0
88876,1415,Violin,1927.0,2019,Tarisio,"Labeled, ""Léon Mougenot Gauché, ex-ouvrier des 1es maisons de, Bruxelles Lyon Paris Londres, 1927."" | Length of back: 36.1 cm | Upper bouts: 17.0 cm | Middle bouts: 11.5 cm | Lower bouts: 20.8 cm",,,,,36.1,17.0,11.5,20.8,"Mougenot-Gauche, Léon",3
83744,1415,Violin,1902.0,2018,Tarisio,"Labeled, ""Léon Mougenot Gauché, ex-ouvrier des Ies. Maisons de, Bruxelles Lyon Paris Londres, 1902."" | Faintly branded to the inside back & top, ""L. M."" Rosewood pegs. | Length of back: 35.7 cm | Upper bouts: 16.5 cm | Middle bouts: 11.4 cm | Lower bouts: 20.4 cm",,,,,35.7,16.5,11.4,20.4,"Mougenot-Gauche, Léon",2
91923,1248,Violin,1912.0,1913; 2020,Hidalgo Moya; Tarisio,"Labeled, Hidalgo Moya ad dei Gloriam, Facit rate anno MCMXII."" | Length of back: 35.7 cm | Upper bouts: 16.4 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,,35.7,16.4,11.1,20.5,"Moya, Hidalgo",3
85221,471,Violin,1927.0,2019,Tarisio,"Labeled, ""Liuteria Italiana, Luigi Mozzani, Cento Anno 1927."" | Length of back: 35.8 cm",,,,,35.8,,,,"Mozzani, Luigi",3
72074,471,Violin,1918.0,2015 ; 2016 ; 2017,Tarisio ; Tarisio ; Tarisio,"Labeled, ""Liuteria Italiana Luigi Mozzani, Cento, Anno 1918."" | Length of back: 35.8 cm | Upper bouts: 16.9 cm | Middle bouts: 11.6 cm | Lower bouts: 20.8 cm",,,,,35.8,16.9,11.6,20.8,"Mozzani, Luigi",3
67432,471,Cello,1921.0,2014,Tarisio,"Labeled, ""Liuteria Italiana Luigi Mozanni, Cento anno 1921."" | Length of back: 75.8 cm | Upper bouts: 35.4 cm | Middle bouts: 24.4 cm | Lower bouts: 45.4 cm",,,,,75.8,35.4,24.4,45.4,"Mozzani, Luigi",3
67478,471,Violin,1921.0,2014,Tarisio,"Labeled, ""Liuteria Italiana Luigi Mozzani, Cento Anno 1921."" | Length of back: 35.8 cm | Upper bouts: 16.8 cm | Middle bouts: 11.1 cm | Lower bouts: 20.9 cm",,,,,35.8,16.8,11.1,20.9,"Mozzani, Luigi",3
32425,471,Violin,1919.0,2011 ; 2012,Tarisio ; Tarisio,"Labeled, ""Luigi Mozzani, Cento, 1919..."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.2 cm | Lower bouts: 20.6 cm",,,,,35.6,16.7,11.2,20.6,"Mozzani, Luigi",3
15026,471,Violin,1927.0,2008,Tarisio,Bearing the maker's label. | Length of back: 35.7 cm,,,,,35.7,,,,"Mozzani, Luigi",3
10819,471,Violin,1930.0,2006,Tarisio,"Labeled, ""Romedio Muncher, Cremona, 1926..."" | Length of back: 35.8 cm",,,,,35.8,,,,"Mozzani, Luigi",2
7608,471,Violin,1920.0,2005,Tarisio,Bearing its original label. | Excellent condition. | Length of back: 35.6 cm,,,,2.0,35.6,,,,"Mozzani, Luigi",3
19020,2148,Viola,1883.0,2009,Tarisio,"Labeled, ""Paolo Mucchi, Modena, 1883, fratello di Antonio."" | Length of back: 40.7 cm (16 inches)",,,,,40.7,,,,"Mucchi, Paolo",3
2675,474,Violin,1990.0,2001,Tarisio,Bearing its original signed label. | Very good condition. | Length of back: 35.9 cm,,,,3.0,35.9,,,,"Muccioli, Benito",4
8403,475,Violin,,2005,Tarisio,"Labeled, ""Joseph Guarnerius copy made by Fritz Mueller."" Bearing the maker's brand to the inside back. | Length of back: 36.0 cm",,,,,36.0,,,,"Mueller, Fritz",4
96123,10119,Violin,1989.0,2021,Tarisio,"Labeled, ""Albert Carl Muller Sacramento 1979."" | Inscribed to the upper block. | Length of back: 35.5 cm | Upper bouts: 16.4 cm | Middle bouts: 11.5 cm | Lower bouts: 20.5 cm",,,,,35.5,16.4,11.5,20.5,"Muller, Albert Carl",3
96121,10257,Viola,1983.0,2021,Tarisio,"Labeled, ""Albert Carl Muller Sacramento 1983."" Signed to the label. | Inscribed to the upper block, ""... 83."" | Length of back: 41.3 cm | Upper bouts: 19.9 cm | Middle bouts: 13.2 cm | Lower bouts: 25.1 cm",,,,,41.3,19.9,13.2,25.1,"Müller, Carl Albert",4
