instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,num_year_sales,num_house_sales
126609,647,Cello Bow,,2025,Tarisio,"Stamped, ""E. Sartory A Paris."" | Octagonal stick. Silver mounted. Bearing its original tinsel lapping, leather and faceplate. | Stick: Length of stick with button: 70.9 cm Length of stick without button: 69.3 cm | Weight: 81.0 grams",,,,0,0
82404,1626,Violin Bow,,2019,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Weight: 60.5 grams",,,,0,0
69000,1626,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver and tortoiseshell mounted. Bearing two nicks at the bottom of the headplate mortise. | Weight: 61.5 grams",,,,0,0
90822,1626,Violin Bow,,2020,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: 73.1 cm / 74.4 cm | Weight: 58.0 grams",,,,0,0
92295,1626,Violin Bow,,2020,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold and tortoiseshell mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.5 cm. | Weight: 60.0 grams",,,,0,0
65266,1626,Violin Bow,,2013,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver and tortoiseshell mounted. | Weight: 67.0 grams",,,,0,0
33445,1626,Violin Bow,,2012 ; 2017,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons."" | Chased gold mounted. Tourte model. | Weight: 59.0 grams",,,,1,1
17972,1626,Violin Bow,,2010,Tarisio Private Sales,"Stamped, ""W. E. Hill & Sons."" | Gold and tortoiseshell mounted. | Weight: 55.8 grams",,,,0,0
22317,1626,Violin Bow,,2010,Tarisio Private Sales,"Stamped, ""W. E. Hill & Sons England."" | Gold and tortoise-shell mounted.",,,,0,0
65409,1626,Violin Bow,,2013 ; 2022,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons"" and to the lower facet, ""England."" | Round stick. Silver mounted. | Stick: 73.0 / 74.4 cm | Weight: 63.5 grams",,,,1,1
72460,1626,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Gold and tortoiseshell mounted. Round stick. With button 74.6 cm. Without button 73.1 cm. | Weight: 61.5 grams",,,,0,0
87335,1626,Violin Bow,,2019,Tarisio,"Stamped, ""W. E. Hill & Sons"" and to the lower facet, ""England."" | Octagonal stick. Silver mounted. Inscribed to ferrule ""Fritz Kreisler"". | Stick: 73.1 / 74.6 cm | Weight: 60.0 grams",,,,0,0
87383,1626,Violin Bow,,2019,Tarisio,"Stamped, ""W. E. Hill & Sons."" & to the bottom facet, ""England."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.4 cm. | Weight: 62.0 grams",,,,0,0
96046,1626,Violin Bow,,2021,Tarisio,"Stamped, ""W. E. Hill & Sons England."" | Octagonal stick. Silver mounted. | Stick: 73.1 cm / 74.5 cm | Weight: 60.0 grams",,,,0,0
70567,1626,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons"". Stamped, ""P34"" on the bottom facet. | Silver and tortoiseshell mounted. Octagonal stick. | Weight: 58.5 grams",,,,0,0
10480,1626,Violin Bow,,2008,Tarisio Private Sales,"Stamped, ""W. E. Hill & Sons."" | Silver mounted.",,,,0,0
63307,1626,Violin Bow,,2013,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver and tortoiseshell mounted. | Weight: 54.0 grams (with light lapping)",,,,0,0
86544,1626,Violin Bow,,2019,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver and tortoiseshell mounted. Stamped under the frog, ""66."" | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.2 cm. | Weight: 58.5 grams",,,,0,0
12819,1626,Violin Bow,,2007,Tarisio Private Sales,Gold and tortoiseshell mounted.,,,,0,0
18299,1626,Violin Bow,,2009 ; 2015,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. Octagonal stick. | Weight: 62.0 grams",,,,1,1
10891,1626,Violin Bow,,,,"Stamped, ""W. E. Hill & Sons.""",,,,0,0
10481,1626,Violin Bow,,,,"Stamped, ""W. E. Hill & Sons."" | Silver mounted.",,,,0,0
16051,1626,Violin Bow,,2008 ; 2015,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver and tortoiseshell mounted. Octagonal stick. | Weight: 58.0 grams",,,,1,1
62257,1626,Violin Bow,,2005 ; 2012,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. | Weight: 57.5 grams",,,,1,1
63565,1626,Violin Bow,,2013,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. | Weight: 57.5 grams",,,,0,0
64650,1626,Violin Bow,,2013,Tarisio,"Stamped, ""H. & S."" | Silver mounted. | Weight: 54.0 grams without hair",,,,0,0
64235,1626,Violin Bow,,2013,Tarisio,"Stamped, ""Hill & Sons."" | Silver mounted. | Weight: 58.0 grams",,,,0,0
64129,1626,Violin Bow,,2013,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. | Weight: 61.0 grams",,,,0,0
65106,1626,Violin Bow,,2013,Tarisio,"Stamped, ""W. E. H. & S, England."" | Round stick. Silver mounted. | Weight: 58.0 grams",,,,0,0
65105,1626,Violin Bow,,2013,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. | Weight: 60.0 grams",,,,0,0
66813,1626,Violin Bow,,2014,Tarisio,"Stamped, ""Hill."" | Silver mounted. Aluminium button. Round stick. | Weight: 62.0 grams",,,,0,0
66970,1626,Violin Bow,,2014,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Gold mounted. The nickel underslide not original. A similar Panormo-model appears as illustration 29 in ""The Retfod Centenary Exhibition"" where it notes only 6 such bows were made. | Weight: 61.0 grams",,,,0,0
65132,1626,Violin Bow,,2013,Tarisio,"Stamped, ""Hill."" | Silver mounted. | Weight: 62.5 grams",,,,0,0
67145,1626,Violin Bow,,2014,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold and tortoiseshell mounted. | Weight: 58.0 grams",,,,0,0
66974,1626,Violin Bow,,2014,Tarisio,"Stamped, ""W. E. H. & S."" | Round stick. Silver mounted. | Weight: 55.5 grams",,,,0,0
67239,1626,Violin Bow,,2014,Tarisio,"Stamped, ""Hill."" | Octagonal stick. Silver mounted. | Weight: 58.0 grams",,,,0,0
66976,1626,Violin Bow,,2014,Tarisio,"Stamped, ""W. E. H. & S."" | Octagonal stick. Silver mounted. | Weight: 56.0 grams",,,,0,0
67806,1626,Violin Bow,,2014,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. | Weight: 60.5 grams",,,,0,0
67238,1626,Violin Bow,,2014,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. | Weight: 62.5 grams",,,,0,0
72521,1626,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Gold mounted. | Weight: 59.5 grams",,,,0,0
68091,1626,Violin Bow,,2014,Tarisio,"Stamped, ""Hill."" | Silver mounted. Round stick. | Weight: 65.0 grams",,,,0,0
72596,1626,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. H. & S."" | Silver mounted. Octagonal stick. With button 74.6 cm. Without button 73.2 cm. | Weight: 58.5 grams",,,,0,0
72201,1626,Violin Bow,,2015,Tarisio,"Stamped, ""H. & S."" | Round stick. Silver mounted. | Weight: 58.0 grams",,,,0,0
73915,1626,Violin Bow,,2015,Tarisio,"Faintly stamped, ''H+S"". The head of an unusual model. | Round stick. Silver mounted. | Weight: 57.5 grams",,,,0,0
73202,1626,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. H.&S."" | Round stick. Silver mounted. | Weight: 59.5 grams",,,,0,0
74341,1626,Violin Bow,,2015 ; 2018,Tarisio ; Tarisio,"Stamped, ""W. E. Hill."" | Round stick. Gold mounted, engraved to the ferrule and button. | Stick: With button 74.3 cm. Without button 72.9 cm. | Weight: 63.0 grams",,,,1,1
74872,1626,Violin Bow,,2016,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. | Stick: 73.0 cm/74.5 cm | Weight: 60.0 grams",,,,0,0
74363,1626,Violin Bow,,2015 ; 2017,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons, England."" | Round stick. Silver mounted. | Weight: 57.5 grams",,,,1,1
78947,1626,Violin Bow,,2017,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. Branded under the frog, ""50B"" and to the under-slide, ""B1."" | Weight: 60.5 grams",,,,0,0
84489,1626,Violin Bow,,2018,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. Round stick. | Weight: 64.0 grams",,,,0,0
83435,1626,Violin Bow,,,,"Stamped, ""W. E. H. & S."" | Silver mounted. Round stick. | Weight: 58.0 grams",,,,0,0
84578,1626,Violin Bow,,2018,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. | Weight: 61.5 grams",,,,0,0
84207,1626,Violin Bow,,2018,Tarisio,"Stamped, ""W. E. H. & S."" | Round stick. Silver mounted. | Weight: 60.0 grams",,,,0,0
84826,1626,Violin Bow,,2018,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver and tortoiseshell mounted. | Stick: With button 74.3 cm. Without button 73.0 cm. | Weight: 62.0 grams",,,,0,0
85393,1626,Violin Bow,,2018,Tarisio,"Stamped, ""W. E. H. & S. England."" | Round stick. Silver mounted. The head grafted. | Weight: 63.0 grams",,,,0,0
85106,1626,Violin Bow,,2018,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold mounted. | Weight: 57.5 grams",,,,0,0
86086,1626,Violin Bow,,,,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold and tortoiseshell mounted. | Stick: 73.0 / 74.4 cm | Weight: 62.5 grams",,,,0,0
87377,1626,Violin Bow,,,,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold and tortoiseshell mounted. | Weight: 58.0 grams",,,,0,0
88812,1626,Violin Bow,,2019,Tarisio,"Faintly stamped, ""Hill."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.5 cm. Length of stick with button: 73.8 cm. | Weight: 63.0 grams",,,,0,0
88904,1626,Violin Bow,,2019,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.3 cm. | Weight: 62.0 grams",,,,0,0
90890,1626,Violin Bow,,,,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.4 cm. | Weight: 61.5 grams",,,,0,0
88905,1626,Violin Bow,,2019,Tarisio,"Stamped, ""Hill & Sons London."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.3 cm. | Weight: 57.0 grams",,,,0,0
90803,1626,Violin Bow,,2020,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.1 cm. Length of stick with button: 74.4 cm. | Weight: 61.0 grams",,,,0,0
93795,1626,Violin Bow,,2020,Tarisio,"Stamped, ""W. E. H. & S."" and to the bottom facet ""27, C."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.4 cm. | Weight: 61.0 grams",,,,0,0
101333,1626,Violin Bow,,2022,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold mounted. | Stick: 72.5 / 74.0 cm | Weight: 56.0 grams",,,,0,0
104445,1626,Violin Bow,,2023,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: 73 / 74.3 cm | Weight: 60.0 grams",,,,0,0
105375,1626,Violin Bow,,2023,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.1 cm Length of stick with button: 74.5 cm | Weight: 62.0 grams",,,,0,0
107610,1626,Violin Bow,,2023,Tarisio,"Stamped, ""Hill."" | Octagonal stick. Silver mounted, aluminium button. | Stick: Length of stick with button 74.3 Length of stick without button 73.2 | Weight: 61.0 grams",,,,0,0
101742,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: 73.0 / 74.4 cm | Weight: 59.5 grams",,,,0,0
107322,1626,Violin Bow,,2023,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. | Stick: 72.6 / 73.9 cm | Weight: 59.0 grams",,,,0,0
117287,1626,Violin Bow,,2023,Tarisio,"Stamped, ""W. E. Hill & Sons England."" | Round stick. Silver mounted. | Stick: 72.7 / 74.0 cm | Weight: 59.0 grams",,,,0,0
119825,1626,Violin Bow,,2024,Tarisio,"Stamped, ""W. E. H. & S."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.3 cm. Length of stick without button: 73.0 cm. | Weight: 60.0 grams",,,,0,0
121993,1626,Violin Bow,,2024,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. | Stick: 73.1 / 74.4 cm | Weight: 59.5 grams",,,,0,0
123261,1626,Violin Bow,,2024,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold mounted. | Stick: 73.0 / 74.5 cm | Weight: 60.0 grams",,,,0,0
123766,1626,Violin Bow,,2025,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. | Stick: 73.0 / 74.3 cm | Weight: 56.0 grams",,,,0,0
124431,1626,Violin Bow,,2025,Tarisio,"Stamped, ""H. & S."" | Round stick. Silver mounted. | Stick: 73.0 / 74.4 cm | Weight: 57.5 grams",,,,0,0
124491,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold mounted. | Stick: 73.1 / 74.5 cm | Weight: 58.5 grams",,,,0,0
126206,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Stick: 73.0 / 74.4 cm | Weight: 60.0 grams",,,,0,0
123769,1626,Violin Bow,,2025,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. | Stick: 73.0 / 74.4 cm | Weight: 55.5 grams",,,,0,0
127338,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. H. & S."" | Round stick. Silver mounted. Stamped to the tip plate, ""1."" | Stick: Length of stick with button: 74.4 cm Length of stick without button: 73.0 cm | Weight: 57.5 grams",,,,0,0
127265,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. H & S."" and ""J"" to the handle and under the frog. | Round stick. Silver mounted. The head plate in aluminium. | Stick: Length of stick with button: 74.3 cm Length of stick without button: 72.9 cm | Weight: 55.5 grams",,,,0,0
128530,1626,Violin Bow,,2025,Tarisio,"Stamped, ""H&S."" | Round stick. Silver mounted. The tip plate stamped ""2,"" indicating the work of Edgar Bishop. | Stick: 73.0 / 74.3 cm | Weight: 64.5 grams",,,,0,0
128764,1626,Violin Bow,,2025,Tarisio,"Stamped, ""Hill."" | Round stick. Silver mounted. The nickel button later. The tip plate stamped, ""5,"" indicating the work of Arthur J. Barnes. | Stick: 72.7 / 74.3 cm | Weight: 58.0 grams",,,,0,0
129743,1626,Violin Bow,,2025,Tarisio,"Stamped, ""H. & S."" | Round stick. Silver mounted. Silver plaque affixed to frog engraved, ""College of Violinists Senior Prize C. Starr 1930."" The tip plate stamped ""5"". | Stick: Length of stick with button: 74.5 cm Length of stick without button: 73.1 cm | Weight: 62.0 grams",,,,0,0
128127,1626,Violin Bow,,2025,Tarisio,"Stamped, ""Hill & Sons London."" | Round stick. Silver mounted. | Stick: Length of stick with button: 73.8 cm. Length of stick without button: 72.5 cm. | Weight: 60.0 grams",,,,0,0
129782,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. The tip plate stamped with a single dot, indicating the work of William C. Retford. | Stick: 72.8 / 74.2 cm | Weight: 58.0 grams",,,,0,0
129780,1626,Violin Bow,,,,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. The tip plate stamped with two dots, indicating the work of William R. Retford. | Stick: 73.2 / 74.7 cm | Weight: 61.0 grams",,,,0,0
103979,1626,Violin,1889.0,,,"Labeled, ""William E. Hill & Sons, Makers, 38 New Bond Street, London 1889 No. 13""",,,,0,0
131155,1626,Violin Bow,,2025,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. Bearing a single nick below the mortise. | Stick: Length of stick with button: 74.4 cm Length of stick without button: 73.1 cm | Weight: 60.0 grams",,,,0,0
130652,1626,Violin Bow,,2025,Tarisio,"Stamped, ""H&S"" and to the lower facet, ""44."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.5 cm. Length of stick without button: 73.1 cm. | Weight: 62.0 grams",,,,0,0
133080,1626,Violin Bow,,,,"Stamped, ""H. & S."" | Round stick. Silver mounted. The tip plate stamped, ""2,"" indicating the work of Edgar Bishop. | Stick: 73.0 / 74.5 cm | Weight: 61.5 grams",,,,0,0
1689,1626,Violin,1895.0,2000,Tarisio,Bearing its original label numbered 94. | Mint condition. | Length of back: 35.6 cm,,,,0,0
130790,1626,Violin,1895.0,2025,Tarisio,"Labeled, ""William E. Hill & Sons. Violin Makers. No. 38 New Bond Street London No 53."" | Branded to the end of the fingerboard, ""S. 81."" Inscribed to the inside back, ""2073."" Rosewood Nigra pegs. | Length of back: 35.7 cm | Upper bouts: 16.5 cm | Middle bouts: 11.2 cm | Lower bouts: 20.5 cm",,,,0,0
68131,1626,Violin,1900.0,2014,Tarisio,"Labeled, ""William E. Hill & Sons, Violin Makers, No 140 New Bond St, London, No 83."" | Length of back: 35.7 cm | Upper bouts: 16.8 cm | Middle bouts: 11.3 cm | Lower bouts: 20.7 cm",,,,0,0
22267,1626,Violin,1903.0,2010 ; 2013,Tarisio ; Tarisio,"Labeled, ""W. E. Hill & Sons, Makers, 140 New Bond Street, London, 1903, No. 42."" | Length of back: 35.5 cm",,,,1,1
72486,1626,Violin,1900.0,2015,Tarisio,"Labeled, ""William E. Hill & Sons, Makers, 38 New Bond Street, London, 1900, No. 113."" | Length of back: 35.6 cm | Upper bouts: 16.5 cm | Middle bouts: 11.2 cm | Lower bouts: 20.6 cm",,,,0,0
74027,1626,Violin,1903.0,2015,Tarisio,"Labeled, ""William E. Hill & Sons, Makers, 38 New Bond Street, London, 1903, N 142."" | Length of back: 35.5 cm",,,,0,0
88719,1626,Violin,1905.0,2019 ; 2020,Tarisio ; Tarisio,"Labeled, ""William E. Hill & Sons, Makers 140 New Bond Street, London 1905 No 176."" | Messiah model. LOB: 35.8 cm *Request a virtual appointment with our luthier. | Length of back: 35.8 cm | Upper bouts: 16.7 cm | Middle bouts: 11.2 cm | Lower bouts: 20.8 cm",,,,1,1
78124,1626,Violin,1904.0,2017,Tarisio,"Labeled, ""William E. Hill & Sons, Makers 140 New Bond Street, London 1904 no. 170."" | Length of back: 35.5 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.7 cm",,,,0,0
67078,1626,Violin,1907.0,2014,Tarisio,"Labeled, ""William E. Hill & Sons, Makers, 140 New Bond Street. London, 1907, No. 202."" | Length of back: 36.1 cm",,,,0,0
16361,1626,Violin,1907.0,2008,Tarisio,"Labeled, ""W. E. Hill & Sons..."" | Length of back: 35.8 cm",,,,0,0
127398,1626,Violin,1911.0,2025,Tarisio,"Labeled, ""William E. Hill & Sons Makers, 140 New Bond Street, London. 1911 No. 42."" | Length of back: 35.6 cm | Upper bouts: 16.6 cm | Middle bouts: 11.3 cm | Lower bouts: 20.6 cm",,,,0,0
14544,1626,Violin,1914.0,2008,Tarisio,Bearing the makers' label. | Length of back: 35.7 cm,,,,0,0
8732,1626,Violin,1911.0,2005,Tarisio,Bearing the maker's label. | Length of back: 35.5 cm,,,,0,0
103980,1626,Violin,1913.0,,,"Labeled, ""William E. Hill & Sons, Makers, 140 New Bond Street, London 1913, No. 258""",,,,0,0
82653,1626,Violin,1915.0,2018,Tarisio,"Labeled, ""William E. Hill & Sons, makers 140 New Bond Street, London 1915 no 275."" | Length of back: 35.6 cm | Upper bouts: 16.6 cm | Middle bouts: 11.0 cm | Lower bouts: 20.7 cm",,,,0,0
19840,1626,Violin,1914.0,2010,Tarisio,"Labeled, ""W. E. Hill & Sons, London, 1914..."" | Length of back: 35.5 cm",,,,0,0
12038,1626,Violin,1919.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.5 cm,,,,0,0
24352,1626,Violin,1919.0,1960; 2011,W. E; Tarisio,"Labeled, ""William E. Hill & Sons, London, 1919..."" | Length of back: 35.6 cm | Upper bouts: 16.8 cm | Middle bouts: 11.2 cm | Lower bouts: 20.8 cm",,,,1,1
72393,1626,Violin,1919.0,2015 ; 2016,Tarisio ; Tarisio,"Labeled, ""William E. Hill & Sons, Makers; 140 New Bond Street, London. 1919 No 315."" | Varnish: of a golden red brown color. | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.2 cm | Lower bouts: 20.7 cm",,,,1,1
23956,1626,Viola Bow,,2011,Tarisio Private Sales,"Stamped, ""W. E. Hill & Sons."" | Gold and tortoise shell mounted. | Weight: 73.0 grams",,,,0,0
19288,1626,Violin,1930.0,2010,Tarisio,"Labeled, ""Giuseppe Fiorini, Zurigo, 1917."" | Length of back: 35.7 cm",,,,0,0
9900,1626,Violin,1975.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.6 cm,,,,0,0
62605,1626,Viola Bow,,2012,Tarisio,"Stamped, ""H. & S."" | Silver mounted. | Weight: 69.0 grams",,,,0,0
82944,1626,Viola Bow,,2018,Tarisio,"Stamped, ""W. E. H. & S."" | Round stick. Silver mounted. | Weight: 67.0 grams",,,,0,0
73923,1626,Viola Bow,,,,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold & tortoise shell mounted. | Stick: 73.3 / 74.9 cm | Weight: 72.5 grams",,,,0,0
72134,1626,Viola Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Silver mounted. | Weight: 69.0 grams",,,,0,0
84150,1626,Viola Bow,,2018,Tarisio,"Stamped, ""Hill & Sons"" and to the lower facet, ""England."" | Octagonal stick. Silver mounted. | Weight: 70.0 grams",,,,0,0
94423,1626,Viola Bow,,2020,Tarisio,"Stamped, ""W. E. Hill & Sons"" and to the lower facet, ""England."" | Octagonal stick. Silver mounted. | Weight: 63.0 grams",,,,0,0
