date,real_price_gold
2014-01-06,1720.8255
2014-01-07,1712.3437
2014-01-08,1704.3068
2014-01-09,1706.7818
2014-01-10,1733.4927
2014-01-13,1742.3362
2014-01-14,1730.7256
2014-01-15,1726.0676
2014-01-16,1727.0965
2014-01-17,1742.7114
2014-01-20,1742.5166
2014-01-21,1725.72
2014-01-22,1718.6842
2014-01-23,1757.4782
2014-01-24,1763.9995
2014-01-27,1747.2583
2014-01-28,1746.5491
2014-01-29,1762.8176
2014-01-30,1728.6956
2014-01-31,1728.612
2014-02-03,1741.6521
2014-02-04,1737.9394
2014-02-05,1742.1231
2014-02-06,1741.7352
2014-02-07,1754.6466
2014-02-10,1765.3276
2014-02-11,1789.1139
2014-02-12,1787.9779
2014-02-13,1804.131
2014-02-14,1826.5735
2014-02-17,1840.4131
2014-02-18,1830.023
2014-02-19,1816.6266
2014-02-20,1832.1288
2014-02-21,1832.8214
2014-02-24,1851.6482
2014-02-25,1856.5523
2014-02-26,1843.4747
2014-02-27,1843.9736
2014-02-28,1836.6727
2014-03-03,1858.6438
2014-03-04,1836.9092
2014-03-05,1840.3642
2014-03-06,1859.2632
2014-03-07,1844.2734
2014-03-10,1842.4702
2014-03-11,1857.3362
2014-03-12,1881.0666
2014-03-13,1885.7604
2014-03-14,1901.934
2014-03-17,1880.7363
2014-03-18,1866.008
2014-03-19,1831.8713
2014-03-20,1827.8107
2014-03-21,1836.1383
2014-03-24,1801.9742
2014-03-25,1803.791
2014-03-26,1794.2247
2014-03-27,1776.5369
2014-03-28,1780.4737
2014-03-31,1766.9016
2014-04-01,1754.7298
2014-04-02,1768.7099
2014-04-03,1765.7055
2014-04-04,1786.4494
2014-04-07,1778.1079
2014-04-08,1794.8183
2014-04-09,1799.1811
2014-04-10,1808.8123
2014-04-11,1808.1949
2014-04-14,1819.3489
2014-04-15,1786.3397
2014-04-16,1786.8336
2014-04-17,1775.7893
2014-04-18,1774.829
2014-04-21,1769.1902
2014-04-22,1760.2176
2014-04-23,1760.6155
2014-04-24,1774.2665
2014-04-25,1787.4372
2014-04-28,1777.5043
2014-04-29,1778.0256
2014-04-30,1771.5911
2014-05-01,1754.7612
2014-05-02,1777.0871
2014-05-05,1790.3215
2014-05-06,1786.9583
2014-05-07,1762.2122
2014-05-08,1762.2944
2014-05-09,1762.0619
2014-05-12,1770.9076
2014-05-13,1767.4076
2014-05-14,1784.1692
2014-05-15,1771.8646
2014-05-16,1767.8861
2014-05-19,1765.849
2014-05-20,1768.8568
2014-05-21,1765.5756
2014-05-22,1768.4467
2014-05-23,1767.2299
2014-05-26,1767.4076
2014-05-27,1727.2809
2014-05-28,1720.1032
2014-05-29,1716.6306
2014-05-30,1709.9176
2014-06-02,1697.6101
2014-06-03,1697.883
2014-06-04,1695.9726
2014-06-05,1710.2876
2014-06-06,1708.8411
2014-06-09,1707.9541
2014-06-10,1720.113
2014-06-11,1719.7718
2014-06-12,1736.9936
2014-06-13,1741.9609
2014-06-16,1734.8511
2014-06-17,1734.7145
2014-06-18,1743.3255
2014-06-19,1800.9132
2014-06-20,1793.5713
2014-06-23,1798.3068
2014-06-24,1798.0475
2014-06-25,1799.958
2014-06-26,1798.0475
2014-06-27,1794.554
2014-06-30,1811.1342
2014-07-01,1809.4522
2014-07-02,1811.7731
2014-07-03,1801.3295
2014-07-04,1802.094
2014-07-07,1801.8756
2014-07-08,1800.1145
2014-07-09,1809.6707
2014-07-10,1822.3668
2014-07-11,1826.3804
2014-07-14,1784.0601
2014-07-15,1766.6678
2014-07-16,1773.1797
2014-07-17,1798.3398
2014-07-18,1789.1795
2014-07-21,1790.5447
2014-07-22,1784.2785
2014-07-23,1779.9646
2014-07-24,1765.1662
2014-07-25,1785.357
2014-07-28,1780.1694
2014-07-29,1772.1285
2014-07-30,1767.4869
2014-07-31,1750.2721
2014-08-01,1768.9403
2014-08-04,1761.3372
2014-08-05,1760.927
2014-08-06,1785.8831
2014-08-07,1795.7424
2014-08-08,1790.464
2014-08-11,1788.4129
2014-08-12,1789.0966
2014-08-13,1794.5938
2014-08-14,1795.1134
2014-08-15,1783.6951
2014-08-18,1773.8493
2014-08-19,1771.2513
2014-08-20,1766.6702
2014-08-21,1746.2269
2014-08-22,1751.4779
2014-08-25,1745.338
2014-08-26,1751.2181
2014-08-27,1753.6932
2014-08-28,1763.6619
2014-08-29,1760.0107
2014-09-01,1758.6463
2014-09-02,1729.0768
2014-09-03,1733.4082
2014-09-04,1722.8459
2014-09-05,1733.4357
2014-09-08,1715.4671
2014-09-09,1716.1503
2014-09-10,1705.8475
2014-09-11,1695.0391
2014-09-12,1678.1501
2014-09-15,1684.4493
2014-09-16,1687.4553
2014-09-17,1671.1266
2014-09-18,1674.1326
2014-09-19,1661.8348
2014-09-22,1659.7852
2014-09-23,1670.7166
2014-09-24,1662.518
2014-09-25,1670.375
2014-09-26,1665.6883
2014-09-29,1661.1516
2014-09-30,1651.655
2014-10-01,1662.1848
2014-10-02,1662.0615
2014-10-03,1631.1025
2014-10-06,1652.9519
2014-10-07,1655.8149
2014-10-08,1672.8835
2014-10-09,1676.3766
2014-10-10,1675.3218
2014-10-13,1694.2534
2014-10-14,1688.1575
2014-10-15,1699.4177
2014-10-16,1696.8562
2014-10-17,1695.4725
2014-10-20,1706.9932
2014-10-21,1711.1576
2014-10-22,1699.3904
2014-10-23,1687.5274
2014-10-24,1686.2534
2014-10-27,1678.2808
2014-10-28,1681.7876
2014-10-29,1659.6505
2014-10-30,1641.9792
2014-10-31,1608.1161
2014-11-03,1604.3953
2014-11-04,1608.5547
2014-11-05,1571.643
2014-11-06,1571.3675
2014-11-07,1620.0552
2014-11-10,1584.08
2014-11-11,1603.7342
2014-11-12,1598.2938
2014-11-13,1599.8502
2014-11-14,1636.032
2014-11-17,1633.8145
2014-11-18,1648.9786
2014-11-19,1629.1179
2014-11-20,1643.731
2014-11-21,1654.2675
2014-11-24,1648.7721
2014-11-25,1653.7164
2014-11-26,1649.4469
2014-11-27,1640.7148
2014-11-28,1607.3703
2014-12-01,1676.6384
2014-12-02,1660.1965
2014-12-03,1674.9205
2014-12-04,1669.5599
2014-12-05,1650.6111
2014-12-08,1666.0695
2014-12-09,1704.286
2014-12-10,1699.1748
2014-12-11,1700.3522
2014-12-12,1692.9554
2014-12-15,1651.4006
2014-12-16,1656.9413
2014-12-17,1645.8462
2014-12-18,1658.9359
2014-12-19,1655.75
2014-12-22,1627.0911
2014-12-23,1627.8391
2014-12-24,1625.2073
2014-12-26,1654.7804
2014-12-29,1638.2416
2014-12-30,1661.9971
2014-12-31,1639.4052
2015-01-01,1644.4427
2015-01-02,1654.2961
2015-01-05,1675.1994
2015-01-06,1695.7271
2015-01-07,1684.0368
2015-01-08,1682.0605
2015-01-09,1701.5723
2015-01-12,1716.3383
2015-01-13,1712.3024
2015-01-14,1711.1751
2015-01-15,1755.167
2015-01-16,1781.1225
2015-01-19,1776.7941
2015-01-20,1800.2585
2015-01-21,1799.5626
2015-01-22,1810.9327
2015-01-23,1801.0795
2015-01-26,1782.5836
2015-01-27,1798.1986
2015-01-28,1787.4407
2015-01-29,1748.6816
2015-01-30,1785.2836
2015-02-02,1766.3254
2015-02-03,1745.5679
2015-02-04,1759.3417
2015-02-05,1752.0668
2015-02-06,1708.861
2015-02-09,1716.7734
2015-02-10,1709.6647
2015-02-11,1688.6853
2015-02-12,1693.5907
2015-02-13,1703.2905
2015-02-16,1705.9233
2015-02-17,1675.2996
2015-02-18,1680.3019
2015-02-19,1672.5975
2015-02-20,1665.475
2015-02-23,1664.796
2015-02-24,1662.1494
2015-02-25,1668.9254
2015-02-26,1674.3296
2015-02-27,1680.2188
2015-03-02,1662.2194
2015-03-03,1657.5499
2015-03-04,1652.2326
2015-03-05,1650.5107
2015-03-06,1607.1473
2015-03-09,1606.9131
2015-03-10,1599.5161
2015-03-11,1589.6945
2015-03-12,1588.6614
2015-03-13,1596.1411
2015-03-16,1589.4052
2015-03-17,1582.1183
2015-03-18,1607.1886
2015-03-19,1612.9052
2015-03-20,1628.4435
2015-03-23,1637.4246
2015-03-24,1642.9759
2015-03-25,1646.4471
2015-03-26,1658.4726
2015-03-27,1651.3372
2015-03-30,1633.2921
2015-03-31,1629.7106
2015-04-01,1655.1355
2015-04-02,1652.1662
2015-04-03,1663.5899
2015-04-06,1669.2949
2015-04-07,1660.9092
2015-04-08,1652.936
2015-04-09,1642.0209
2015-04-10,1660.1532
2015-04-13,1647.2585
2015-04-14,1640.1238
2015-04-15,1651.4238
2015-04-16,1645.7188
2015-04-17,1655.3417
2015-04-20,1644.2754
2015-04-21,1652.771
2015-04-22,1631.6282
2015-04-23,1640.8387
2015-04-24,1620.5894
2015-04-27,1651.7675
2015-04-28,1665.5832
2015-04-29,1655.5479
2015-04-30,1627.4354
2015-05-01,1611.3176
2015-05-04,1624.5845
2015-05-05,1631.4642
2015-05-06,1629.3716
2015-05-07,1619.7975
2015-05-08,1624.3794
2015-05-11,1618.9769
2015-05-12,1631.8335
2015-05-13,1662.1013
2015-05-14,1670.1572
2015-05-15,1672.8653
2015-05-18,1675.7922
2015-05-19,1651.3099
2015-05-20,1653.8128
2015-05-21,1649.4088
2015-05-22,1649.313
2015-05-25,1650.5713
2015-05-26,1622.8749
2015-05-27,1624.0374
2015-05-28,1624.4478
2015-05-29,1627.2516
2015-06-01,1620.0722
2015-06-02,1626.4644
2015-06-03,1614.7567
2015-06-04,1602.899
2015-06-05,1596.3568
2015-06-08,1599.3553
2015-06-09,1603.1035
2015-06-10,1616.4331
2015-06-11,1610.736
2015-06-12,1608.6916
2015-06-15,1616.3241
2015-06-16,1610.259
2015-06-17,1615.1656
2015-06-18,1636.7956
2015-06-19,1635.2146
2015-06-22,1614.6885
2015-06-23,1605.4749
2015-06-24,1601.1953
2015-06-25,1598.5103
2015-06-26,1600.8955
2015-06-29,1608.2145
2015-06-30,1597.6516
2015-07-01,1592.502
2015-07-02,1588.7541
2015-07-03,1591.0572
2015-07-06,1594.0692
2015-07-07,1574.3078
2015-07-08,1577.9875
2015-07-09,1579.7592
2015-07-10,1585.7696
2015-07-13,1577.6468
2015-07-14,1574.1442
2015-07-15,1566.2669
2015-07-16,1559.9977
2015-07-17,1544.9381
2015-07-20,1494.4442
2015-07-21,1500.5225
2015-07-22,1489.5379
2015-07-23,1486.0626
2015-07-24,1496.8973
2015-07-27,1490.9961
2015-07-28,1492.2636
2015-07-29,1494.1172
2015-07-30,1482.0967
2015-07-31,1492.8769
2015-08-03,1481.824
2015-08-04,1483.53
2015-08-05,1480.3227
2015-08-06,1486.2732
2015-08-07,1492.8105
2015-08-10,1506.8816
2015-08-11,1513.0231
2015-08-12,1535.2556
2015-08-13,1521.2665
2015-08-14,1519.9699
2015-08-17,1524.8286
2015-08-18,1525.3063
2015-08-19,1547.7572
2015-08-20,1573.2787
2015-08-21,1584.047
2015-08-24,1575.8582
2015-08-25,1556.2052
2015-08-26,1535.5968
2015-08-27,1535.8153
2015-08-28,1547.0748
2015-08-31,1547.8117
2015-09-01,1557.8798
2015-09-02,1549.6099
2015-09-03,1537.581
2015-09-04,1534.5054
2015-09-07,1529.7212
2015-09-08,1532.8651
2015-09-09,1511.4045
2015-09-10,1518.8542
2015-09-11,1513.8649
2015-09-14,1515.0952
2015-09-15,1510.4476
2015-09-16,1529.7896
2015-09-17,1546.261
2015-09-18,1556.9229
2015-09-21,1548.8581
2015-09-22,1537.2393
2015-09-23,1544.6206
2015-09-24,1576.9073
2015-09-25,1566.3
2015-09-28,1546.8761
2015-09-29,1540.602
2015-09-30,1523.5701
2015-10-01,1522.2862
2015-10-02,1555.9003
2015-10-05,1552.9738
2015-10-06,1568.1534
2015-10-07,1565.8286
2015-10-08,1557.0218
2015-10-09,1582.4168
2015-10-12,1591.2648
2015-10-13,1597.8289
2015-10-14,1620.2703
2015-10-15,1617.3847
2015-10-16,1609.453
2015-10-19,1600.4272
2015-10-20,1607.8119
2015-10-21,1595.5041
2015-10-22,1594.0682
2015-10-23,1591.6203
2015-10-26,1590.1707
2015-10-27,1595.299
2015-10-28,1580.4612
2015-10-29,1566.526
2015-10-30,1561.726
2015-11-02,1553.1751
2015-11-03,1531.0563
2015-11-04,1517.1466
2015-11-05,1512.3363
2015-11-06,1491.3824
2015-11-09,1496.1104
2015-11-10,1493.0955
2015-11-11,1487.9564
2015-11-12,1486.4352
2015-11-13,1484.5303
2015-11-16,1483.4339
2015-11-17,1466.3036
2015-11-18,1467.3999
2015-11-19,1482.8036
2015-11-20,1476.9244
2015-11-23,1464.9056
2015-11-24,1473.3613
2015-11-25,1467.7425
2015-11-26,1468.14
2015-11-27,1450.4751
2015-11-30,1458.1632
2015-12-01,1470.1624
2015-12-02,1448.4355
2015-12-03,1460.619
2015-12-04,1494.2271
2015-12-07,1471.3725
2015-12-08,1477.3132
2015-12-09,1475.2505
2015-12-10,1472.9539
2015-12-11,1477.5881
2015-12-14,1461.2103
2015-12-15,1458.1301
2015-12-16,1474.9067
2015-12-17,1445.7539
2015-12-18,1465.6246
2015-12-21,1482.4699
2015-12-22,1474.0815
2015-12-23,1471.5238
2015-12-24,1478.4407
2015-12-25,1478.9495
2015-12-28,1469.5299
2015-12-29,1469.4749
2015-12-30,1458.5976
2015-12-31,1458.8864
2016-01-01,1455.5588
2016-01-04,1474.8612
2016-01-05,1478.9249
2016-01-06,1502.3184
2016-01-07,1522.6367
2016-01-08,1515.4155
2016-01-11,1501.7143
2016-01-12,1491.8298
2016-01-13,1500.6847
2016-01-14,1479.3917
2016-01-15,1494.6441
2016-01-18,1494.4931
2016-01-19,1491.9121
2016-01-20,1510.9949
2016-01-21,1511.8048
2016-01-22,1507.2744
2016-01-25,1520.6598
2016-01-26,1537.8342
2016-01-27,1544.7258
2016-01-28,1530.3796
2016-01-29,1534.3609
2016-02-01,1547.9411
2016-02-02,1548.2841
2016-02-03,1567.2414
2016-02-04,1584.8406
2016-02-05,1609.4357
2016-02-08,1633.3998
2016-02-09,1630.2449
2016-02-10,1642.1103
2016-02-11,1709.8737
2016-02-12,1697.7339
2016-02-15,1658.8317
2016-02-16,1646.0198
2016-02-17,1658.091
2016-02-18,1689.9014
2016-02-19,1684.2225
2016-02-22,1657.5423
2016-02-23,1683.1937
2016-02-24,1685.7999
2016-02-25,1693.0701
2016-02-26,1676.5407
2016-02-29,1697.8711
2016-03-01,1682.5329
2016-03-02,1693.528
2016-03-03,1725.489
2016-03-04,1719.6841
2016-03-07,1730.5425
2016-03-08,1721.9376
2016-03-09,1710.8061
2016-03-10,1736.0743
2016-03-11,1704.6598
2016-03-14,1686.6851
2016-03-15,1682.7241
2016-03-16,1724.6557
2016-03-17,1717.0752
2016-03-18,1713.5786
2016-03-21,1698.1446
2016-03-22,1704.5777
2016-03-23,1666.0608
2016-03-24,1661.13
2016-03-25,1661.0072
2016-03-28,1667.2218
2016-03-29,1696.1094
2016-03-30,1672.412
2016-03-31,1682.6558
2016-04-01,1661.3394
2016-04-04,1651.1982
2016-04-05,1673.0029
2016-04-06,1660.9859
2016-04-07,1686.0533
2016-04-08,1685.6727
2016-04-11,1709.5166
2016-04-12,1706.8115
2016-04-13,1689.411
2016-04-14,1668.0005
2016-04-15,1677.0405
2016-04-18,1673.6284
2016-04-19,1699.3891
2016-04-20,1690.1451
2016-04-21,1697.1596
2016-04-22,1674.6615
2016-04-25,1682.2606
2016-04-26,1689.1799
2016-04-27,1693.4077
2016-04-28,1721.1123
2016-04-29,1758.1968
2016-05-02,1748.2012
2016-05-03,1740.6057
2016-05-04,1731.8187
2016-05-05,1729.8556
2016-05-06,1744.2613
2016-05-09,1710.6298
2016-05-10,1714.0688
2016-05-11,1729.3818
2016-05-12,1710.156
2016-05-13,1723.8171
2016-05-16,1724.1691
2016-05-17,1732.4822
2016-05-18,1703.102
2016-05-19,1697.9571
2016-05-20,1694.992
2016-05-23,1690.3616
2016-05-24,1660.5888
2016-05-25,1656.9061
2016-05-26,1651.4498
2016-05-27,1641.1599
2016-05-30,1631.7502
2016-05-31,1644.5988
2016-06-01,1636.1248
2016-06-02,1633.5473
2016-06-03,1678.8902
2016-06-06,1679.9293
2016-06-07,1677.9456
2016-06-08,1702.7357
2016-06-09,1711.6964
2016-06-10,1718.9836
2016-06-13,1732.2761
2016-06-14,1734.7187
2016-06-15,1742.3434
2016-06-16,1725.4477
2016-06-17,1751.9247
2016-06-20,1740.508
2016-06-21,1711.2377
2016-06-22,1708.3361
2016-06-23,1693.9505
2016-06-24,1775.2305
2016-06-27,1787.2545
2016-06-28,1770.6827
2016-06-29,1779.3194
2016-06-30,1783.7323
2016-07-01,1813.8326
2016-07-04,1825.3084
2016-07-05,1832.4586
2016-07-06,1843.0289
2016-07-07,1838.5548
2016-07-08,1846.9352
2016-07-11,1831.3233
2016-07-12,1799.4237
2016-07-13,1814.5625
2016-07-14,1804.087
2016-07-15,1807.8041
2016-07-18,1795.5579
2016-07-19,1800.0725
2016-07-20,1778.1483
2016-07-21,1798.6803
2016-07-22,1786.9342
2016-07-25,1777.6617
2016-07-26,1784.001
2016-07-27,1810.4669
2016-07-28,1805.1278
2016-07-29,1825.5652
2016-08-01,1826.9421
2016-08-02,1840.9191
2016-08-03,1833.2216
2016-08-04,1837.6781
2016-08-05,1802.9583
2016-08-08,1802.9718
2016-08-09,1810.0077
2016-08-10,1818.0562
2016-08-11,1807.4147
2016-08-12,1803.7955
2016-08-15,1808.1169
2016-08-16,1817.2864
2016-08-17,1820.6356
2016-08-18,1825.6998
2016-08-19,1811.2364
2016-08-22,1807.2527
2016-08-23,1806.0102
2016-08-24,1786.9691
2016-08-25,1784.2007
2016-08-26,1783.728
2016-08-29,1786.6449
2016-08-30,1769.9535
2016-08-31,1766.9825
2016-09-01,1769.5079
2016-09-02,1784.5696
2016-09-05,1786.8329
2016-09-06,1818.1285
2016-09-07,1811.8234
2016-09-08,1802.4873
2016-09-09,1788.6649
2016-09-12,1787.9376
2016-09-13,1776.4325
2016-09-14,1781.8078
2016-09-15,1769.9524
2016-09-16,1764.914
2016-09-19,1769.1711
2016-09-20,1771.0302
2016-09-21,1800.4665
2016-09-22,1800.7629
2016-09-23,1801.4904
2016-09-26,1801.9621
2016-09-27,1787.9241
2016-09-28,1779.9621
2016-09-29,1778.3724
2016-09-30,1772.6468
2016-10-03,1764.5865
2016-10-04,1705.868
2016-10-05,1703.6478
2016-10-06,1687.5822
2016-10-07,1690.6231
2016-10-10,1694.4982
2016-10-11,1685.6043
2016-10-12,1688.2684
2016-10-13,1691.9821
2016-10-14,1681.9714
2016-10-17,1688.9008
2016-10-18,1698.3733
2016-10-19,1707.3345
2016-10-20,1703.1634
2016-10-21,1703.7689
2016-10-24,1700.8223
2016-10-25,1713.9948
2016-10-26,1704.2533
2016-10-27,1705.8544
2016-10-28,1716.7666
2016-10-31,1718.61
2016-11-01,1735.4643
2016-11-02,1747.7142
2016-11-03,1756.2851
2016-11-04,1756.9589
2016-11-07,1726.7316
2016-11-08,1718.5652
2016-11-09,1721.9881
2016-11-10,1697.5694
2016-11-11,1651.6155
2016-11-14,1643.9071
2016-11-15,1654.8497
2016-11-16,1650.6991
2016-11-17,1638.7187
2016-11-18,1628.3422
2016-11-21,1635.5518
2016-11-22,1633.1261
2016-11-23,1600.5003
2016-11-24,1594.5033
2016-11-25,1594.0721
2016-11-28,1608.2221
2016-11-29,1601.4301
2016-11-30,1580.3533
2016-12-01,1577.4248
2016-12-02,1585.4674
2016-12-05,1576.4415
2016-12-06,1575.7139
2016-12-07,1581.4528
2016-12-08,1576.8185
2016-12-09,1559.6959
2016-12-12,1565.5831
2016-12-13,1559.9788
2016-12-14,1541.3339
2016-12-15,1520.0754
2016-12-16,1527.6869
2016-12-19,1533.9783
2016-12-20,1524.7366
2016-12-21,1524.2112
2016-12-22,1520.4257
2016-12-23,1526.5014
2016-12-26,1527.1078
2016-12-27,1534.2342
2016-12-28,1538.5452
2016-12-29,1560.356
2016-12-30,1551.2222
2017-01-02,1542.4889
2017-01-03,1552.0921
2017-01-04,1558.2265
2017-01-05,1580.9825
2017-01-06,1570.7095
2017-01-09,1582.0138
2017-01-10,1590.6929
2017-01-11,1595.8094
2017-01-12,1601.3009
2017-01-13,1603.5777
2017-01-16,1610.9978
2017-01-17,1629.2937
2017-01-18,1611.989
2017-01-19,1613.623
2017-01-20,1620.0521
2017-01-23,1630.5259
2017-01-24,1618.9537
2017-01-25,1607.5423
2017-01-26,1591.8314
2017-01-27,1595.4745
2017-01-30,1600.4972
2017-01-31,1621.3244
2017-02-01,1614.3703
2017-02-02,1623.3161
2017-02-03,1628.6433
2017-02-06,1649.5788
2017-02-07,1647.1221
2017-02-08,1657.7634
2017-02-09,1642.943
2017-02-10,1647.6161
2017-02-13,1635.6664
2017-02-14,1639.8587
2017-02-15,1645.6802
2017-02-16,1653.9582
2017-02-17,1649.2316
2017-02-20,1652.9434
2017-02-21,1650.1396
2017-02-22,1652.0223
2017-02-23,1668.0843
2017-02-24,1677.7244
2017-02-27,1672.5439
2017-02-28,1666.9894
2017-03-01,1666.0892
2017-03-02,1647.2252
2017-03-03,1646.5581
2017-03-06,1635.0051
2017-03-07,1621.6773
2017-03-08,1610.9113
2017-03-09,1601.9196
2017-03-10,1606.869
2017-03-13,1605.6417
2017-03-14,1598.6777
2017-03-15,1625.7864
2017-03-16,1636.1256
2017-03-17,1638.7938
2017-03-20,1645.1307
2017-03-21,1660.2726
2017-03-22,1666.0759
2017-03-23,1660.6728
2017-03-24,1659.3387
2017-03-27,1672.6663
2017-03-28,1669.6379
2017-03-29,1670.2115
2017-03-30,1658.138
2017-03-31,1665.7824
2017-04-03,1666.4702
2017-04-04,1669.9552
2017-04-05,1669.064
2017-04-06,1664.4085
2017-04-07,1667.4013
2017-04-10,1668.3058
2017-04-11,1694.6827
2017-04-12,1710.6975
2017-04-13,1712.3735
2017-04-14,1709.4869
2017-04-17,1708.3032
2017-04-18,1714.9008
2017-04-19,1701.1338
2017-04-20,1704.3793
2017-04-21,1707.9042
2017-04-24,1696.1725
2017-04-25,1680.45
2017-04-26,1687.4865
2017-04-27,1680.9023
2017-04-28,1686.1564
2017-05-01,1669.6322
2017-05-02,1670.2834
2017-05-03,1645.2715
2017-05-04,1631.0245
2017-05-05,1631.4764
2017-05-08,1629.0974
2017-05-09,1622.5853
2017-05-10,1619.595
2017-05-11,1627.1704
2017-05-12,1632.4598
2017-05-15,1634.9584
2017-05-16,1643.1849
2017-05-17,1675.0146
2017-05-18,1656.6743
2017-05-19,1667.9709
2017-05-22,1674.6294
2017-05-23,1662.2695
2017-05-24,1672.0244
2017-05-25,1668.3829
2017-05-26,1683.4007
2017-05-29,1683.3209
2017-05-30,1678.1511
2017-05-31,1685.3012
2017-06-01,1680.0161
2017-06-02,1699.0302
2017-06-05,1698.8576
2017-06-06,1717.5133
2017-06-07,1708.0991
2017-06-08,1697.5962
2017-06-09,1680.8659
2017-06-12,1679.6974
2017-06-13,1680.1356
2017-06-14,1673.9349
2017-06-15,1664.4011
2017-06-16,1663.9099
2017-06-19,1650.1273
2017-06-20,1650.2071
2017-06-21,1654.509
2017-06-22,1660.0327
2017-06-23,1668.2518
2017-06-26,1651.7206
2017-06-27,1655.7306
2017-06-28,1658.1869
2017-06-29,1653.4335
2017-06-30,1648.0692
2017-07-03,1621.5165
2017-07-04,1625.8215
2017-07-05,1629.6084
2017-07-06,1627.2167
2017-07-07,1611.4713
2017-07-10,1612.9994
2017-07-11,1617.464
2017-07-12,1620.3738
2017-07-13,1616.9855
2017-07-14,1632.4385
2017-07-17,1639.5073
2017-07-18,1650.2168
2017-07-19,1648.1042
2017-07-20,1653.2463
2017-07-21,1666.7461
2017-07-24,1667.3573
2017-07-25,1658.9731
2017-07-26,1674.9842
2017-07-27,1672.1938
2017-07-28,1685.8132
2017-07-31,1686.2118
2017-08-01,1680.5153
2017-08-02,1677.4021
2017-08-03,1679.9854
2017-08-04,1666.3404
2017-08-07,1665.6252
2017-08-08,1669.5066
2017-08-09,1691.9081
2017-08-10,1703.6322
2017-08-11,1707.3549
2017-08-14,1698.1477
2017-08-15,1684.2643
2017-08-16,1699.2738
2017-08-17,1705.765
2017-08-18,1701.1152
2017-08-21,1710.0307
2017-08-22,1701.4199
2017-08-23,1708.5074
2017-08-24,1703.8971
2017-08-25,1710.2957
2017-08-28,1734.7639
2017-08-29,1734.4989
2017-08-30,1733.2537
2017-08-31,1750.7934
2017-09-01,1745.4856
2017-09-04,1758.3077
2017-09-05,1763.6578
2017-09-06,1757.5961
2017-09-07,1777.4154
2017-09-08,1774.1343
2017-09-11,1748.5825
2017-09-12,1754.6706
2017-09-13,1743.2192
2017-09-14,1751.8902
2017-09-15,1738.4356
2017-09-18,1721.8448
2017-09-19,1727.8408
2017-09-20,1714.4258
2017-09-21,1701.2612
2017-09-22,1709.1283
2017-09-25,1726.4834
2017-09-26,1704.5556
2017-09-27,1687.7013
2017-09-28,1695.8583
2017-09-29,1685.5665
2017-10-02,1675.5826
2017-10-03,1676.7429
2017-10-04,1680.3165
2017-10-05,1671.5344
2017-10-06,1681.6218
2017-10-09,1692.9618
2017-10-10,1697.6561
2017-10-11,1703.247
2017-10-12,1705.4886
2017-10-13,1720.0856
2017-10-16,1706.2798
2017-10-17,1694.1619
2017-10-18,1688.8346
2017-10-19,1700.2142
2017-10-20,1688.2544
2017-10-23,1690.0346
2017-10-24,1682.98
2017-10-25,1683.8766
2017-10-26,1670.3213
2017-10-27,1678.0615
2017-10-30,1682.3602
2017-10-31,1676.2155
2017-11-01,1679.8799
2017-11-02,1681.9896
2017-11-03,1673.8804
2017-11-06,1689.7692
2017-11-07,1681.7919
2017-11-08,1688.9781
2017-11-09,1694.2524
2017-11-10,1682.5831
2017-11-13,1684.6268
2017-11-14,1688.6089
2017-11-15,1685.6817
2017-11-16,1685.6685
2017-11-17,1706.6734
2017-11-20,1683.3346
2017-11-21,1688.3188
2017-11-22,1703.667
2017-11-23,1702.1507
2017-11-24,1698.1027
2017-11-27,1706.8183
2017-11-28,1705.724
2017-11-29,1692.38
2017-11-30,1680.3414
2017-12-01,1689.0215
2017-12-04,1683.6782
2017-12-05,1670.4979
2017-12-06,1667.4766
2017-12-07,1644.3087
2017-12-08,1646.235
2017-12-11,1638.464
2017-12-12,1640.5618
2017-12-13,1656.2753
2017-12-14,1652.8581
2017-12-15,1656.0247
2017-12-18,1664.1123
2017-12-19,1664.574
2017-12-20,1669.759
2017-12-21,1671.2235
2017-12-22,1681.6596
2017-12-25,1681.9894
2017-12-26,1693.0456
2017-12-27,1698.0196
2017-12-28,1708.2314
2017-12-29,1718.3904
2018-01-01,1729.6026
2018-01-02,1729.6026
2018-01-03,1722.6086
2018-01-04,1735.9143
2018-01-05,1731.8597
2018-01-08,1732.7519
2018-01-09,1722.3724
2018-01-10,1727.9231
2018-01-11,1735.1795
2018-01-12,1756.1747
2018-01-15,1757.9068
2018-01-16,1756.4372
2018-01-17,1742.1473
2018-01-18,1741.4256
2018-01-19,1747.0812
2018-01-22,1750.0861
2018-01-23,1759.6783
2018-01-24,1782.0908
2018-01-25,1768.3913
2018-01-26,1771.1601
2018-01-29,1758.3005
2018-01-30,1755.9385
2018-01-31,1764.5203
2018-02-01,1761.9239
2018-02-02,1741.1669
2018-02-05,1749.3834
2018-02-06,1730.7299
2018-02-07,1721.8209
2018-02-08,1722.8268
2018-02-09,1719.9007
2018-02-12,1727.9866
2018-02-13,1736.6603
2018-02-14,1764.3666
2018-02-15,1767.6583
2018-02-16,1760.5783
2018-02-19,1758.6582
2018-02-20,1736.595
2018-02-21,1729.332
2018-02-22,1739.2207
2018-02-23,1735.8765
2018-02-26,1741.4021
2018-02-27,1721.8601
2018-02-28,1721.2331
2018-03-01,1715.395
