"Date";"Value"
"05/06/2023";1,121
"05/07/2023";1,1018
"05/08/2023";1,0996
"05/09/2023";1,0964
"05/10/2023";1,0984
"05/11/2023";1,0912
"05/12/2023";1,094
"05/13/2023";1,094
"05/14/2023";1,0852
"05/15/2023";1,0873
"05/16/2023";1,0865
"05/17/2023";1,0838
"05/18/2023";1,0775
"05/19/2023";1,0824
"05/20/2023";1,0824
"05/21/2023";1,0822
"05/22/2023";1,0811
"05/23/2023";1,0769
"05/24/2023";1,0756
"05/25/2023";1,0724
"05/26/2023";1,0731
"05/27/2023";1,0731
"05/28/2023";1,0723
"05/29/2023";1,0707
"05/30/2023";1,0731
"05/31/2023";1,0693
"06/01/2023";1,076
"06/02/2023";1,0726
"06/03/2023";1,0726
"06/04/2023";1,0697
"06/05/2023";1,0711
"06/06/2023";1,0698
"06/07/2023";1,0707
"06/08/2023";1,0782
"06/09/2023";1,0765
"06/10/2023";1,0765
"06/11/2023";1,0751
"06/12/2023";1,0763
"06/13/2023";1,0789
"06/14/2023";1,0843
"06/15/2023";1,0946
"06/16/2023";1,0961
"06/17/2023";1,0961
"06/18/2023";1,094
"06/19/2023";1,0924
"06/20/2023";1,092
"06/21/2023";1,0991
"06/22/2023";1,0958
"06/23/2023";1,0931
"06/24/2023";1,0931
"06/25/2023";1,0906
"06/26/2023";1,091
"06/27/2023";1,0957
"06/28/2023";1,0915
"06/29/2023";1,0868
"06/30/2023";1,0916
"07/01/2023";1,0916
"07/02/2023";1,0906
"07/03/2023";1,0913
"07/04/2023";1,0884
"07/05/2023";1,0855
"07/06/2023";1,089
"07/07/2023";1,0974
"07/08/2023";1,0974
"07/09/2023";1,0969
"07/10/2023";1,1006
"07/11/2023";1,1014
"07/12/2023";1,1143
"07/13/2023";1,1223
"07/14/2023";1,1247
"07/15/2023";1,1247
"07/16/2023";1,1227
"07/17/2023";1,1237
"07/18/2023";1,1229
"07/19/2023";1,1205
"07/20/2023";1,1136
"07/21/2023";1,1133
"07/22/2023";1,1133
"07/23/2023";1,1125
"07/24/2023";1,1063
"07/25/2023";1,105
"07/26/2023";1,1078
"07/27/2023";1,0978
"07/28/2023";1,1031
"07/29/2023";1,1031
"07/30/2023";1,1024
"07/31/2023";1,0997
"08/01/2023";1,1008
"08/02/2023";1,0944
"08/03/2023";1,0951
"08/04/2023";1,1025
"08/05/2023";1,1025
"08/06/2023";1,1002
"08/07/2023";1,1003
"08/08/2023";1,0959
"08/09/2023";1,0977
"08/10/2023";1,0981
"08/11/2023";1,0964
"08/12/2023";1,0964
"08/13/2023";1,0944
"08/14/2023";1,0909
"08/15/2023";1,0904
"08/16/2023";1,0875
"08/17/2023";1,0874
"08/18/2023";1,0888
"08/19/2023";1,0888
"08/20/2023";1,0875
"08/21/2023";1,0898
"08/22/2023";1,0847
"08/23/2023";1,0865
"08/24/2023";1,0799
"08/25/2023";1,0794
"08/26/2023";1,0794
"08/27/2023";1,0797
"08/28/2023";1,0825
"08/29/2023";1,0869
"08/30/2023";1,0931
"08/31/2023";1,0844
"09/01/2023";1,0796
"09/02/2023";1,0796
"09/03/2023";1,0776
"09/04/2023";1,0793
"09/05/2023";1,0724
"09/06/2023";1,0724
"09/07/2023";1,0697
"09/08/2023";1,0712
"09/09/2023";1,0712
"09/10/2023";1,0716
"09/11/2023";1,0749
"09/12/2023";1,0753
"09/13/2023";1,0732
"09/14/2023";1,0635
"09/15/2023";1,0673
"09/16/2023";1,0673
"09/17/2023";1,0668
"09/18/2023";1,0692
"09/19/2023";1,0682
"09/20/2023";1,0651
"09/21/2023";1,0661
"09/22/2023";1,0672
"09/23/2023";1,0672
"09/24/2023";1,0648
"09/25/2023";1,0591
"09/26/2023";1,0569
"09/27/2023";1,0505
"09/28/2023";1,0562
"09/29/2023";1,0586
"09/30/2023";1,0586
"10/01/2023";1,0564
"10/02/2023";1,048
"10/03/2023";1,0471
"10/04/2023";1,0507
"10/05/2023";1,0546
"10/06/2023";1,0601
"10/07/2023";1,0601
"10/08/2023";1,0566
"10/09/2023";1,0579
"10/10/2023";1,0604
"10/11/2023";1,0624
"10/12/2023";1,0536
"10/13/2023";1,0515
"10/14/2023";1,0515
"10/15/2023";1,0521
"10/16/2023";1,0554
"10/17/2023";1,0571
"10/18/2023";1,0538
"10/19/2023";1,0585
"10/20/2023";1,0602
"10/21/2023";1,0602
"10/22/2023";1,059
"10/23/2023";1,0669
"10/24/2023";1,0595
"10/25/2023";1,0567
"10/26/2023";1,0564
"10/27/2023";1,0579
"10/28/2023";1,0579
"10/29/2023";1,0564
"10/30/2023";1,0615
"10/31/2023";1,0579
"11/01/2023";1,0585
"11/02/2023";1,0617
"11/03/2023";1,0736
"11/04/2023";1,0736
"11/05/2023";1,0732
"11/06/2023";1,072
"11/07/2023";1,0696
"11/08/2023";1,071
"11/09/2023";1,0667
"11/10/2023";1,0715
"11/11/2023";1,0715
"11/12/2023";1,069
"11/13/2023";1,0701
"11/14/2023";1,0879
"11/15/2023";1,0853
"11/16/2023";1,0853
"11/17/2023";1,0916
"11/18/2023";1,0916
"11/19/2023";1,0907
"11/20/2023";1,0945
"11/21/2023";1,0916
"11/22/2023";1,0888
"11/23/2023";1,0905
"11/24/2023";1,0949
"11/25/2023";1,0949
"11/26/2023";1,094
"11/27/2023";1,0958
"11/28/2023";1,1005
"11/29/2023";1,0973
"11/30/2023";1,0892
"12/01/2023";1,0893
"12/02/2023";1,0887
"12/03/2023";1,0888
"12/04/2023";1,0837
"12/05/2023";1,0793
"12/06/2023";1,0766
"12/07/2023";1,079
"12/08/2023";1,0773
"12/09/2023";1,0773
"12/10/2023";1,0764
"12/11/2023";1,0765
"12/12/2023";1,0798
"12/13/2023";1,0884
"12/14/2023";1,0993
"12/15/2023";1,0907
"12/16/2023";1,0907
"12/17/2023";1,0895
"12/18/2023";1,0923
"12/19/2023";1,0981
"12/20/2023";1,0945
"12/21/2023";1,1006
"12/22/2023";1,1025
"12/23/2023";1,1025
"12/24/2023";1,1025
"12/25/2023";1,102
"12/26/2023";1,1042
"12/27/2023";1,1108
"12/28/2023";1,1068
"12/29/2023";1,1055
"12/30/2023";1,1055
"12/31/2023";1,1055
"01/01/2024";1,1038
"01/02/2024";1,0941
"01/03/2024";1,0927
"01/04/2024";1,0947
"01/05/2024";1,0955
"01/06/2024";1,0955
"01/07/2024";1,0942
"01/08/2024";1,095
"01/09/2024";1,0931
"01/10/2024";1,0975
"01/11/2024";1,0981
"01/12/2024";1,0962
"01/13/2024";1,0962
"01/14/2024";1,0945
"01/15/2024";1,0945
"01/16/2024";1,0878
"01/17/2024";1,0885
"01/18/2024";1,0879
"01/19/2024";1,0915
"01/20/2024";1,0915
"01/21/2024";1,0891
"01/22/2024";1,0877
"01/23/2024";1,0857
"01/24/2024";1,0882
"01/25/2024";1,0847
"01/26/2024";1,0864
"01/27/2024";1,0864
"01/28/2024";1,0843
"01/29/2024";1,0834
"01/30/2024";1,0843
"01/31/2024";1,0803
"02/01/2024";1,0874
"02/02/2024";1,0807
"02/03/2024";1,0807
"02/04/2024";1,078
"02/05/2024";1,0741
"02/06/2024";1,0757
"02/07/2024";1,0775
"02/08/2024";1,0777
"02/09/2024";1,0785
"02/10/2024";1,0785
"02/11/2024";1,0798
"02/12/2024";1,0772
"02/13/2024";1,071
"02/14/2024";1,0732
"02/15/2024";1,0773
"02/16/2024";1,0778
"02/17/2024";1,0778
"02/18/2024";1,0785
"02/19/2024";1,0775
"02/20/2024";1,0811
"02/21/2024";1,082
"02/22/2024";1,0825
"02/23/2024";1,0834
"02/24/2024";1,0834
"02/25/2024";1,082
"02/26/2024";1,0851
"02/27/2024";1,0844
"02/28/2024";1,0838
"02/29/2024";1,0804
"03/01/2024";1,0851
"03/02/2024";1,0851
"03/03/2024";1,0842
"03/04/2024";1,0855
"03/05/2024";1,0856
"03/06/2024";1,0899
"03/07/2024";1,095
"03/08/2024";1,0944
"03/09/2024";1,0944
"03/10/2024";1,0943
"03/11/2024";1,0931
"03/12/2024";1,0927
"03/13/2024";1,0954
"03/14/2024";1,0883
"03/15/2024";1,0899
"03/16/2024";1,0899
"03/17/2024";1,0882
"03/18/2024";1,0873
"03/19/2024";1,0863
"03/20/2024";1,0937
"03/21/2024";1,0862
"03/22/2024";1,0864
"03/23/2024";1,0864
"03/24/2024";1,0807
"03/25/2024";1,0838
"03/26/2024";1,0832
"03/27/2024";1,0813
"03/28/2024";1,0793
"03/29/2024";1,08
"03/30/2024";1,08
"03/31/2024";1,0792
"04/01/2024";1,0737
"04/02/2024";1,0768
"04/03/2024";1,0838
"04/04/2024";1,0837
"04/05/2024";1,0848
"04/06/2024";1,0848
"04/07/2024";1,083
"04/08/2024";1,0862
"04/09/2024";1,0859
"04/10/2024";1,0741
"04/11/2024";1,0726
"04/12/2024";1,0671
"04/13/2024";1,0671
"04/14/2024";1,0649
"04/15/2024";1,0625
"04/16/2024";1,0621
"04/17/2024";1,0669
"04/18/2024";1,0644
"04/19/2024";1,0667
"04/20/2024";1,0667
"04/21/2024";1,0658
"04/22/2024";1,0654
"04/23/2024";1,0703
"04/24/2024";1,0699
"04/25/2024";1,0728
"04/26/2024";1,0703
"04/27/2024";1,0703
"04/28/2024";1,0707
"04/29/2024";1,0715
"04/30/2024";1,0666
"05/01/2024";1,072
"05/02/2024";1,0731
"05/03/2024";1,0772
"05/04/2024";1,0772
"05/05/2024";1,0758
"05/06/2024";1,0767
"05/07/2024";1,075
"05/08/2024";1,0747
"05/09/2024";1,0783
"05/10/2024";1,0787
"05/11/2024";1,0787
"05/12/2024";1,077
"05/13/2024";1,0793
"05/14/2024";1,0814
"05/15/2024";1,0889
"05/16/2024";1,0868
"05/17/2024";1,0894
"05/18/2024";1,0894
"05/19/2024";1,0874
"05/20/2024";1,086
"05/21/2024";1,0855
"05/22/2024";1,0825
"05/23/2024";1,0812
"05/24/2024";1,0855
"05/25/2024";1,0855
"05/26/2024";1,0847
"05/27/2024";1,0861
"05/28/2024";1,0852
"05/29/2024";1,0802
"05/30/2024";1,0834
"05/31/2024";1,0857
"06/01/2024";1,0857
"06/02/2024";1,0853
"06/03/2024";1,0907
"06/04/2024";1,0882
"06/05/2024";1,0874
"06/06/2024";1,0893
"06/07/2024";1,0814
"06/08/2024";1,0814
"06/09/2024";1,0778
"06/10/2024";1,0763
"06/11/2024";1,074
"06/12/2024";1,0813
"06/13/2024";1,0738
"06/14/2024";1,072
"06/15/2024";1,072
"06/16/2024";1,0702
"06/17/2024";1,074
"06/18/2024";1,0741
"06/19/2024";1,075
"06/20/2024";1,0707
"06/21/2024";1,0704
"06/22/2024";1,0704
"06/23/2024";1,0687
"06/24/2024";1,0732
"06/25/2024";1,0709
"06/26/2024";1,068
"06/27/2024";1,0708
"06/28/2024";1,072
"06/29/2024";1,072
"06/30/2024";1,0735
"07/01/2024";1,0736
"07/02/2024";1,0748
"07/03/2024";1,0792
"07/04/2024";1,0811
"07/05/2024";1,0854
"07/06/2024";1,0854
"07/07/2024";1,0827
"07/08/2024";1,0831
"07/09/2024";1,0814
"07/10/2024";1,0833
"07/11/2024";1,0873
"07/12/2024";1,0921
"07/13/2024";1,0921
"07/14/2024";1,0885
"07/15/2024";1,09
"07/16/2024";1,0902
"07/17/2024";1,094
"07/18/2024";1,0901
"07/19/2024";1,0893
"07/20/2024";1,0893
"07/21/2024";1,0899
"07/22/2024";1,089
"07/23/2024";1,085
"07/24/2024";1,0839
"07/25/2024";1,0851
"07/26/2024";1,0873
"07/27/2024";1,0873
"07/28/2024";1,0853
"07/29/2024";1,082
"07/30/2024";1,0816
"07/31/2024";1,0824
"08/01/2024";1,0787
"08/02/2024";1,0921
"08/03/2024";1,0921
"08/04/2024";1,091
"08/05/2024";1,095
"08/06/2024";1,0924
"08/07/2024";1,0928
"08/08/2024";1,0915
"08/09/2024";1,0922
"08/10/2024";1,0922
"08/11/2024";1,0913
"08/12/2024";1,0936
"08/13/2024";1,0996
"08/14/2024";1,1011
"08/15/2024";1,0973
"08/16/2024";1,1034
"08/17/2024";1,1034
"08/18/2024";1,1024
"08/19/2024";1,1085
"08/20/2024";1,1128
"08/21/2024";1,1154
"08/22/2024";1,1117
"08/23/2024";1,1208
"08/24/2024";1,1208
"08/25/2024";1,1188
"08/26/2024";1,1164
"08/27/2024";1,1178
"08/28/2024";1,1124
"08/29/2024";1,1079
"08/30/2024";1,1061
"08/31/2024";1,1061
"09/01/2024";1,1045
"09/02/2024";1,1067
"09/03/2024";1,1049
"09/04/2024";1,1081
"09/05/2024";1,1111
"09/06/2024";1,1093
"09/07/2024";1,1093
"09/08/2024";1,1087
"09/09/2024";1,1035
"09/10/2024";1,102
"09/11/2024";1,1011
"09/12/2024";1,1078
"09/13/2024";1,1085
"09/14/2024";1,1085
"09/15/2024";1,1088
"09/16/2024";1,1129
"09/17/2024";1,1123
"09/18/2024";1,1114
"09/19/2024";1,1159
"09/20/2024";1,1174
"09/21/2024";1,1174
"09/22/2024";1,116
"09/23/2024";1,1111
"09/24/2024";1,1191
"09/25/2024";1,1131
"09/26/2024";1,1176
"09/27/2024";1,1168
"09/28/2024";1,1168
"09/29/2024";1,1169
"09/30/2024";1,1136
"10/01/2024";1,1064
"10/02/2024";1,1047
"10/03/2024";1,1037
"10/04/2024";1,0982
"10/05/2024";1,0982
"10/06/2024";1,0973
"10/07/2024";1,0975
"10/08/2024";1,0976
"10/09/2024";1,0942
"10/10/2024";1,0934
"10/11/2024";1,0949
"10/12/2024";1,0949
"10/13/2024";1,0924
"10/14/2024";1,0909
"10/15/2024";1,0884
"10/16/2024";1,0861
"10/17/2024";1,0829
"10/18/2024";1,0874
"10/19/2024";1,0874
"10/20/2024";1,0867
"10/21/2024";1,0817
"10/22/2024";1,0797
"10/23/2024";1,078
"10/24/2024";1,0824
"10/25/2024";1,08
"10/26/2024";1,08
"10/27/2024";1,0796
"10/28/2024";1,0816
"10/29/2024";1,082
"10/30/2024";1,0859
"10/31/2024";1,0884
"11/01/2024";1,0881
"11/02/2024";1,0881
"11/03/2024";1,0874
"11/04/2024";1,0874
"11/05/2024";1,0933
"11/06/2024";1,0732
"11/07/2024";1,0795
"11/08/2024";1,0723
"11/09/2024";1,0723
"11/10/2024";1,0715
"11/11/2024";1,0663
"11/12/2024";1,0617
"11/13/2024";1,0564
"11/14/2024";1,0528
"11/15/2024";1,0545
"11/16/2024";1,0545
"11/17/2024";1,0533
"11/18/2024";1,0595
"11/19/2024";1,0606
"11/20/2024";1,0546
"11/21/2024";1,0469
"11/22/2024";1,0418
"11/23/2024";1,0418
"11/24/2024";1,0477
"11/25/2024";1,0462
"11/26/2024";1,0491
"11/27/2024";1,0562
"11/28/2024";1,0561
"11/29/2024";1,0579
"11/30/2024";1,0579
"12/01/2024";1,0544
"12/02/2024";1,0501
"12/03/2024";1,051
"12/04/2024";1,0512
"12/05/2024";1,0585
"12/06/2024";1,0576
"12/07/2024";1,0576
"12/08/2024";1,0565
"12/09/2024";1,0555
"12/10/2024";1,0531
"12/11/2024";1,0506
"12/12/2024";1,0474
"12/13/2024";1,0505
"12/14/2024";1,0505
"12/15/2024";1,051
"12/16/2024";1,0517
"12/17/2024";1,0495
"12/18/2024";1,035
"12/19/2024";1,0364
"12/20/2024";1,043
"12/21/2024";1,043
"12/22/2024";1,0433
"12/23/2024";1,0404
"12/24/2024";1,0401
"12/25/2024";1,0399
"12/26/2024";1,0422
"12/27/2024";1,0429
"12/28/2024";1,0429
"12/29/2024";1,0429
"12/30/2024";1,0406
"12/31/2024";1,0406
"01/01/2025";1,0351
"01/02/2025";1,0268
"01/03/2025";1,0313
"01/04/2025";1,0313
"01/05/2025";1,0305
"01/06/2025";1,0385
"01/07/2025";1,0345
"01/08/2025";1,0314
"01/09/2025";1,0297
"01/10/2025";1,0255
"01/11/2025";1,0255
"01/12/2025";1,0244
"01/13/2025";1,0265
"01/14/2025";1,0306
"01/15/2025";1,0295
"01/16/2025";1,0302
"01/17/2025";1,0315
"01/18/2025";1,0315
"01/19/2025";1,0277
"01/20/2025";1,042
"01/21/2025";1,0406
"01/22/2025";1,0409
"01/23/2025";1,0415
"01/24/2025";1,0504
"01/25/2025";1,0504
"01/26/2025";1,0467
"01/27/2025";1,0445
"01/28/2025";1,0429
"01/29/2025";1,0425
"01/30/2025";1,0397
"01/31/2025";1,0362
"02/01/2025";1,0362
"02/02/2025";1,0247
"02/03/2025";1,0327
"02/04/2025";1,0372
"02/05/2025";1,04
"02/06/2025";1,0385
"02/07/2025";1,0332
"02/08/2025";1,0332
"02/09/2025";1,0311
"02/10/2025";1,0301
"02/11/2025";1,0364
"02/12/2025";1,0391
"02/13/2025";1,0461
"02/14/2025";1,0498
"02/15/2025";1,0498
"02/16/2025";1,0489
"02/17/2025";1,0484
"02/18/2025";1,0448
"02/19/2025";1,042
"02/20/2025";1,05
"02/21/2025";1,0465
"02/22/2025";1,0465
"02/23/2025";1,0474
"02/24/2025";1,0461
"02/25/2025";1,0522
"02/26/2025";1,0488
"02/27/2025";1,0395
"02/28/2025";1,0378
"03/01/2025";1,0378
"03/02/2025";1,0413
"03/03/2025";1,0484
"03/04/2025";1,0625
"03/05/2025";1,0794
"03/06/2025";1,0787
"03/07/2025";1,0837
"03/08/2025";1,0837
"03/09/2025";1,0837
"03/10/2025";1,0839
"03/11/2025";1,0914
"03/12/2025";1,0886
"03/13/2025";1,0855
"03/14/2025";1,0922
"03/15/2025";1,0922
"03/16/2025";1,0881
"03/17/2025";1,0919
"03/18/2025";1,0939
"03/19/2025";1,0911
"03/20/2025";1,0856
"03/21/2025";1,0877
"03/22/2025";1,0877
"03/23/2025";1,0835
"03/24/2025";1,0803
"03/25/2025";1,0787
"03/26/2025";1,0741
"03/27/2025";1,0801
"03/28/2025";1,0886
"03/29/2025";1,0886
"03/30/2025";1,0823
"03/31/2025";1,0818
"04/01/2025";1,0795
"04/02/2025";1,0904
"04/03/2025";1,1043
"04/04/2025";1,096
"04/05/2025";1,096
"04/06/2025";1,0984
"04/07/2025";1,0916
"04/08/2025";1,098
"04/09/2025";1,0952
"04/10/2025";1,1258
"04/11/2025";1,136
"04/12/2025";1,136
"04/13/2025";1,1344
"04/14/2025";1,1339
"04/15/2025";1,1292
"04/16/2025";1,1396
"04/17/2025";1,1372
"04/18/2025";1,1372
"04/19/2025";1,1372
"04/20/2025";1,1372
"04/21/2025";1,1511
"04/22/2025";1,1351
"04/23/2025";1,1327
"04/24/2025";1,1371
"04/25/2025";1,1405
"04/26/2025";1,1393
"04/27/2025";1,1343
"04/28/2025";1,1408
"04/29/2025";1,1389
"04/30/2025";1,1324
"05/01/2025";1,1296
"05/02/2025";1,1301
"05/03/2025";1,1301
"05/04/2025";1,1323
"05/05/2025";1,1314
"05/06/2025";1,1346
"05/07/2025";1,1301
"05/08/2025";1,1233
"05/09/2025";1,1254
"05/10/2025";1,1254
"05/12/2025";1,1091
"05/13/2025";1,1195
"05/14/2025";1,1181
"05/15/2025";1,119
"05/16/2025";1,1163
"05/17/2025";1,1163
"05/19/2025";1,1237
"05/20/2025";1,1282
"05/21/2025";1,1316
"05/22/2025";1,1285
"05/23/2025";1,137
"05/24/2025";1,137
"05/26/2025";1,139
"05/27/2025";1,1337
"05/28/2025";1,1292
"05/29/2025";1,1373
"05/30/2025";1,1348
"05/31/2025";1,1348
"06/02/2025";1,1444
"06/03/2025";1,1374
"06/04/2025";1,1423
"06/05/2025";1,145
"06/06/2025";1,1404
"06/07/2025";1,1404
"06/09/2025";1,1421
"06/10/2025";1,1429
"06/11/2025";1,1499
"06/12/2025";1,1588
"06/13/2025";1,1555
"06/14/2025";1,1555
"06/16/2025";1,1555
"06/17/2025";1,1477
"06/18/2025";1,1479
"06/19/2025";1,1499
"06/20/2025";1,1525
"06/21/2025";1,1525
"06/23/2025";1,1589
"06/24/2025";1,1607
"06/25/2025";1,1662
"06/26/2025";1,1683
"06/27/2025";1,1719
"06/28/2025";1,1719
"06/30/2025";1,1786
"07/01/2025";1,1805
"07/02/2025";1,1799
"07/03/2025";1,1758
"07/04/2025";1,1779
"07/05/2025";1,1779
"07/07/2025";1,1736
"07/08/2025";1,1729
"07/09/2025";1,1724
"07/10/2025";1,1707
"07/11/2025";1,169
"07/12/2025";1,169
"07/14/2025";1,1669
"07/15/2025";1,1605
"07/16/2025";1,1637
"07/17/2025";1,1617
"07/18/2025";1,1623
"07/19/2025";1,1623
"07/21/2025";1,1694
"07/22/2025";1,1749
"07/23/2025";1,1774
"07/24/2025";1,1753
"07/25/2025";1,1747
"07/26/2025";1,1747
"07/28/2025";1,1594
"07/29/2025";1,155
"07/30/2025";1,1423
"07/31/2025";1,1418
"08/01/2025";1,1594
"08/02/2025";1,1594
"08/04/2025";1,1579
"08/05/2025";1,1576
"08/06/2025";1,1663
"08/07/2025";1,1672
"08/08/2025";1,1648
"08/09/2025";1,1648
"08/11/2025";1,1611
"08/12/2025";1,1677
"08/13/2025";1,1707
"08/14/2025";1,1648
"08/15/2025";1,1706
"08/16/2025";1,1706
"08/18/2025";1,1669
"08/19/2025";1,1647
"08/20/2025";1,1653
"08/21/2025";1,1612
"08/22/2025";1,1722
"08/23/2025";1,1722
"08/25/2025";1,1622
"08/26/2025";1,1643
"08/27/2025";1,1643
"08/28/2025";1,1675
"08/29/2025";1,1685
"08/30/2025";1,1685
"09/01/2025";1,171
"09/02/2025";1,1637
"09/03/2025";1,166
"09/04/2025";1,1649
"09/05/2025";1,1722
"09/06/2025";1,1722
"09/08/2025";1,1764
"09/09/2025";1,1712
"09/10/2025";1,1701
"09/11/2025";1,1737
"09/12/2025";1,1736
"09/13/2025";1,1736
"09/15/2025";1,1762
"09/16/2025";1,1866
"09/17/2025";1,1817
"09/18/2025";1,1786
"09/19/2025";1,1746
"09/20/2025";1,1746
"09/22/2025";1,18
"09/23/2025";1,1815
"09/24/2025";1,1745
"09/25/2025";1,1668
"09/26/2025";1,1703
"09/27/2025";1,1703
"09/29/2025";1,1727
"09/30/2025";1,1734
"10/01/2025";1,1734
"10/02/2025";1,1721
"10/03/2025";1,1741
"10/04/2025";1,1741
"10/06/2025";1,1711
"10/07/2025";1,1659
"10/08/2025";1,1635
"10/09/2025";1,1565
"10/10/2025";1,1618
"10/11/2025";1,1618
"10/13/2025";1,157
"10/14/2025";1,1605
"10/15/2025";1,1648
"10/16/2025";1,1695
"10/17/2025";1,166
"10/18/2025";1,166
"10/20/2025";1,1644
"10/21/2025";1,16
"10/22/2025";1,1613
"10/23/2025";1,1619
"10/24/2025";1,1627
"10/25/2025";1,1627
"10/27/2025";1,1651
"10/28/2025";1,165
"10/29/2025";1,1604
"10/30/2025";1,1569
"10/31/2025";1,16
"11/01/2025";1,16
"11/03/2025";1,1521
"11/04/2025";1,1484
"11/05/2025";1,1493
"11/06/2025";1,1546
"11/07/2025";1,1569
"11/08/2025";1,1569
"11/10/2025";1,1557
"11/11/2025";1,1585
"11/12/2025";1,1591
"11/13/2025";1,1637
"11/14/2025";1,1627
"11/15/2025";1,1627
"11/17/2025";1,159
"11/18/2025";1,1581
"11/19/2025";1,1539
"11/20/2025";1,1529
"11/21/2025";1,1515
"11/22/2025";1,1515
"11/24/2025";1,1526
"11/25/2025";1,1569
"11/26/2025";1,1597
"11/27/2025";1,1598
"11/28/2025";1,1595
"11/29/2025";1,1595
"12/01/2025";1,161
"12/02/2025";1,1626
"12/03/2025";1,167
"12/04/2025";1,1644
"12/05/2025";1,1645
"12/06/2025";1,1645
"12/08/2025";1,1637
"12/09/2025";1,1631
"12/10/2025";1,1693
"12/11/2025";1,174
"12/12/2025";1,1745
"12/13/2025";1,1745
"12/15/2025";1,1753
"12/16/2025";1,1748
"12/17/2025";1,1741
"12/18/2025";1,1725
"12/19/2025";1,1712
"12/20/2025";1,1712
"12/22/2025";1,176
"12/23/2025";1,1795
"12/24/2025";1,1775
"12/25/2025";1,1784
"12/26/2025";1,1774
"12/27/2025";1,1774
"12/29/2025";1,177
"12/30/2025";1,1746
"12/31/2025";1,1733
"01/01/2026";1,1747
"01/02/2026";1,173
"01/03/2026";1,173
"01/05/2026";1,172
"01/06/2026";1,1689
"01/07/2026";1,1677
"01/08/2026";1,166
"01/09/2026";1,1635
"01/10/2026";1,1635
"01/12/2026";1,1669
"01/13/2026";1,1647
"01/14/2026";1,1644
"01/15/2026";1,1608
"01/16/2026";1,1606
"01/17/2026";1,1606
"01/19/2026";1,1647
"01/20/2026";1,1724
"01/21/2026";1,1686
"01/22/2026";1,1756
"01/23/2026";1,1826
"01/24/2026";1,1826
"01/26/2026";1,1878
"01/27/2026";1,2042
"01/28/2026";1,1956
"01/29/2026";1,1968
"01/30/2026";1,1854
"01/31/2026";1,1854
"02/02/2026";1,1791
"02/03/2026";1,1818
"02/04/2026";1,1808
"02/05/2026";1,1782
"02/06/2026";1,1817
"02/07/2026";1,1817
"02/09/2026";1,1914
"02/10/2026";1,1893
"02/11/2026";1,1875
"02/12/2026";1,1871
"02/13/2026";1,1871
"02/14/2026";1,1871
"02/16/2026";1,1851
"02/17/2026";1,1853
"02/18/2026";1,1786
"02/19/2026";1,1772
"02/20/2026";1,1789
"02/21/2026";1,1789
